Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,066062,1907,01,18.3,Y
IDCJAC0004,066062,1907,02,17.6,Y
IDCJAC0004,066062,1907,03,16.2,Y
IDCJAC0004,066062,1907,04,13.9,Y
IDCJAC0004,066062,1907,05,11.0,Y
IDCJAC0004,066062,1907,06,9.4,Y
IDCJAC0004,066062,1907,07,7.0,Y
IDCJAC0004,066062,1907,08,8.6,Y
IDCJAC0004,066062,1907,09,11.0,Y
IDCJAC0004,066062,1907,10,14.2,Y
IDCJAC0004,066062,1907,11,15.7,Y
IDCJAC0004,066062,1907,12,17.2,Y
IDCJAC0004,066062,1908,01,19.0,Y
IDCJAC0004,066062,1908,02,18.8,Y
IDCJAC0004,066062,1908,03,17.2,Y
IDCJAC0004,066062,1908,04,14.2,Y
IDCJAC0004,066062,1908,05,11.7,Y
IDCJAC0004,066062,1908,06,7.0,Y
IDCJAC0004,066062,1908,07,6.9,Y
IDCJAC0004,066062,1908,08,8.2,Y
IDCJAC0004,066062,1908,09,9.9,Y
IDCJAC0004,066062,1908,10,12.0,Y
IDCJAC0004,066062,1908,11,15.8,Y
IDCJAC0004,066062,1908,12,17.8,Y
IDCJAC0004,066062,1909,01,18.0,Y
IDCJAC0004,066062,1909,02,16.6,Y
IDCJAC0004,066062,1909,03,17.0,Y
IDCJAC0004,066062,1909,04,13.0,Y
IDCJAC0004,066062,1909,05,10.6,Y
IDCJAC0004,066062,1909,06,9.3,Y
IDCJAC0004,066062,1909,07,6.6,Y
IDCJAC0004,066062,1909,08,8.1,Y
IDCJAC0004,066062,1909,09,10.1,Y
IDCJAC0004,066062,1909,10,13.8,Y
IDCJAC0004,066062,1909,11,15.1,Y
IDCJAC0004,066062,1909,12,16.3,Y
IDCJAC0004,066062,1910,01,17.9,Y
IDCJAC0004,066062,1910,02,17.9,Y
IDCJAC0004,066062,1910,03,17.0,Y
IDCJAC0004,066062,1910,04,14.4,Y
IDCJAC0004,066062,1910,05,11.7,Y
IDCJAC0004,066062,1910,06,9.6,Y
IDCJAC0004,066062,1910,07,8.2,Y
IDCJAC0004,066062,1910,08,9.5,Y
IDCJAC0004,066062,1910,09,12.1,Y
IDCJAC0004,066062,1910,10,12.4,Y
IDCJAC0004,066062,1910,11,14.5,Y
IDCJAC0004,066062,1910,12,16.9,Y
IDCJAC0004,066062,1911,01,18.2,Y
IDCJAC0004,066062,1911,02,18.4,Y
IDCJAC0004,066062,1911,03,16.5,Y
IDCJAC0004,066062,1911,04,13.0,Y
IDCJAC0004,066062,1911,05,11.4,Y
IDCJAC0004,066062,1911,06,7.8,Y
IDCJAC0004,066062,1911,07,8.3,Y
IDCJAC0004,066062,1911,08,9.0,Y
IDCJAC0004,066062,1911,09,11.5,Y
IDCJAC0004,066062,1911,10,13.2,Y
IDCJAC0004,066062,1911,11,15.9,Y
IDCJAC0004,066062,1911,12,18.0,Y
IDCJAC0004,066062,1912,01,17.7,Y
IDCJAC0004,066062,1912,02,19.0,Y
IDCJAC0004,066062,1912,03,17.4,Y
IDCJAC0004,066062,1912,04,13.8,Y
IDCJAC0004,066062,1912,05,10.4,Y
IDCJAC0004,066062,1912,06,9.0,Y
IDCJAC0004,066062,1912,07,8.4,Y
IDCJAC0004,066062,1912,08,8.9,Y
IDCJAC0004,066062,1912,09,11.6,Y
IDCJAC0004,066062,1912,10,13.4,Y
IDCJAC0004,066062,1912,11,15.9,Y
IDCJAC0004,066062,1912,12,17.4,Y
IDCJAC0004,066062,1913,01,18.8,Y
IDCJAC0004,066062,1913,02,19.2,Y
IDCJAC0004,066062,1913,03,16.6,Y
IDCJAC0004,066062,1913,04,15.2,Y
IDCJAC0004,066062,1913,05,11.3,Y
IDCJAC0004,066062,1913,06,8.9,Y
IDCJAC0004,066062,1913,07,8.6,Y
IDCJAC0004,066062,1913,08,8.8,Y
IDCJAC0004,066062,1913,09,11.0,Y
IDCJAC0004,066062,1913,10,14.6,Y
IDCJAC0004,066062,1913,11,15.1,Y
IDCJAC0004,066062,1913,12,17.2,Y
IDCJAC0004,066062,1914,01,18.4,Y
IDCJAC0004,066062,1914,02,19.2,Y
IDCJAC0004,066062,1914,03,18.4,Y
IDCJAC0004,066062,1914,04,16.0,Y
IDCJAC0004,066062,1914,05,12.6,Y
IDCJAC0004,066062,1914,06,9.4,Y
IDCJAC0004,066062,1914,07,8.6,Y
IDCJAC0004,066062,1914,08,10.0,Y
IDCJAC0004,066062,1914,09,11.5,Y
IDCJAC0004,066062,1914,10,14.1,Y
IDCJAC0004,066062,1914,11,18.5,Y
IDCJAC0004,066062,1914,12,18.8,Y
IDCJAC0004,066062,1915,01,18.2,Y
IDCJAC0004,066062,1915,02,19.8,Y
IDCJAC0004,066062,1915,03,18.4,Y
IDCJAC0004,066062,1915,04,14.6,Y
IDCJAC0004,066062,1915,05,11.0,Y
IDCJAC0004,066062,1915,06,8.9,Y
IDCJAC0004,066062,1915,07,8.6,Y
IDCJAC0004,066062,1915,08,9.2,Y
IDCJAC0004,066062,1915,09,11.5,Y
IDCJAC0004,066062,1915,10,13.1,Y
IDCJAC0004,066062,1915,11,14.7,Y
IDCJAC0004,066062,1915,12,16.5,Y
IDCJAC0004,066062,1916,01,19.1,Y
IDCJAC0004,066062,1916,02,18.6,Y
IDCJAC0004,066062,1916,03,16.9,Y
IDCJAC0004,066062,1916,04,14.2,Y
IDCJAC0004,066062,1916,05,11.3,Y
IDCJAC0004,066062,1916,06,10.5,Y
IDCJAC0004,066062,1916,07,8.3,Y
IDCJAC0004,066062,1916,08,9.2,Y
IDCJAC0004,066062,1916,09,11.7,Y
IDCJAC0004,066062,1916,10,13.4,Y
IDCJAC0004,066062,1916,11,14.2,Y
IDCJAC0004,066062,1916,12,16.9,Y
IDCJAC0004,066062,1917,01,19.5,Y
IDCJAC0004,066062,1917,02,17.5,Y
IDCJAC0004,066062,1917,03,16.7,Y
IDCJAC0004,066062,1917,04,12.6,Y
IDCJAC0004,066062,1917,05,10.0,Y
IDCJAC0004,066062,1917,06,9.4,Y
IDCJAC0004,066062,1917,07,8.7,Y
IDCJAC0004,066062,1917,08,8.2,Y
IDCJAC0004,066062,1917,09,11.5,Y
IDCJAC0004,066062,1917,10,13.5,Y
IDCJAC0004,066062,1917,11,15.0,Y
IDCJAC0004,066062,1917,12,17.5,Y
IDCJAC0004,066062,1918,01,18.2,Y
IDCJAC0004,066062,1918,02,17.5,Y
IDCJAC0004,066062,1918,03,16.0,Y
IDCJAC0004,066062,1918,04,13.5,Y
IDCJAC0004,066062,1918,05,11.4,Y
IDCJAC0004,066062,1918,06,8.1,Y
IDCJAC0004,066062,1918,07,6.9,Y
IDCJAC0004,066062,1918,08,9.3,Y
IDCJAC0004,066062,1918,09,10.2,Y
IDCJAC0004,066062,1918,10,11.9,Y
IDCJAC0004,066062,1918,11,15.3,Y
IDCJAC0004,066062,1918,12,16.6,Y
IDCJAC0004,066062,1919,01,18.6,Y
IDCJAC0004,066062,1919,02,19.1,Y
IDCJAC0004,066062,1919,03,17.2,Y
IDCJAC0004,066062,1919,04,14.7,Y
IDCJAC0004,066062,1919,05,13.8,Y
IDCJAC0004,066062,1919,06,9.6,Y
IDCJAC0004,066062,1919,07,7.6,Y
IDCJAC0004,066062,1919,08,8.2,Y
IDCJAC0004,066062,1919,09,10.6,Y
IDCJAC0004,066062,1919,10,13.1,Y
IDCJAC0004,066062,1919,11,15.9,Y
IDCJAC0004,066062,1919,12,18.0,Y
IDCJAC0004,066062,1920,01,17.4,Y
IDCJAC0004,066062,1920,02,17.6,Y
IDCJAC0004,066062,1920,03,15.4,Y
IDCJAC0004,066062,1920,04,13.3,Y
IDCJAC0004,066062,1920,05,9.8,Y
IDCJAC0004,066062,1920,06,8.9,Y
IDCJAC0004,066062,1920,07,8.4,Y
IDCJAC0004,066062,1920,08,7.8,Y
IDCJAC0004,066062,1920,09,10.8,Y
IDCJAC0004,066062,1920,10,13.3,Y
IDCJAC0004,066062,1920,11,16.0,Y
IDCJAC0004,066062,1920,12,17.6,Y
IDCJAC0004,066062,1921,01,17.8,Y
IDCJAC0004,066062,1921,02,18.4,Y
IDCJAC0004,066062,1921,03,17.1,Y
IDCJAC0004,066062,1921,04,14.8,Y
IDCJAC0004,066062,1921,05,12.9,Y
IDCJAC0004,066062,1921,06,9.4,Y
IDCJAC0004,066062,1921,07,9.7,Y
IDCJAC0004,066062,1921,08,7.3,Y
IDCJAC0004,066062,1921,09,11.5,Y
IDCJAC0004,066062,1921,10,11.9,Y
IDCJAC0004,066062,1921,11,16.5,Y
IDCJAC0004,066062,1921,12,17.4,Y
IDCJAC0004,066062,1922,01,17.4,Y
IDCJAC0004,066062,1922,02,18.6,Y
IDCJAC0004,066062,1922,03,15.9,Y
IDCJAC0004,066062,1922,04,15.6,Y
IDCJAC0004,066062,1922,05,11.8,Y
IDCJAC0004,066062,1922,06,8.8,Y
IDCJAC0004,066062,1922,07,8.1,Y
IDCJAC0004,066062,1922,08,8.2,Y
IDCJAC0004,066062,1922,09,11.2,Y
IDCJAC0004,066062,1922,10,13.6,Y
IDCJAC0004,066062,1922,11,15.3,Y
IDCJAC0004,066062,1922,12,18.1,Y
IDCJAC0004,066062,1923,01,17.8,Y
IDCJAC0004,066062,1923,02,18.4,Y
IDCJAC0004,066062,1923,03,18.0,Y
IDCJAC0004,066062,1923,04,14.8,Y
IDCJAC0004,066062,1923,05,12.4,Y
IDCJAC0004,066062,1923,06,10.0,Y
IDCJAC0004,066062,1923,07,8.2,Y
IDCJAC0004,066062,1923,08,8.7,Y
IDCJAC0004,066062,1923,09,10.5,Y
IDCJAC0004,066062,1923,10,12.9,Y
IDCJAC0004,066062,1923,11,13.5,Y
IDCJAC0004,066062,1923,12,17.9,Y
IDCJAC0004,066062,1924,01,18.0,Y
IDCJAC0004,066062,1924,02,18.5,Y
IDCJAC0004,066062,1924,03,17.0,Y
IDCJAC0004,066062,1924,04,13.6,Y
IDCJAC0004,066062,1924,05,10.7,Y
IDCJAC0004,066062,1924,06,8.6,Y
IDCJAC0004,066062,1924,07,8.1,Y
IDCJAC0004,066062,1924,08,8.5,Y
IDCJAC0004,066062,1924,09,11.2,Y
IDCJAC0004,066062,1924,10,13.2,Y
IDCJAC0004,066062,1924,11,14.6,Y
IDCJAC0004,066062,1924,12,14.5,Y
IDCJAC0004,066062,1925,01,17.4,Y
IDCJAC0004,066062,1925,02,18.5,Y
IDCJAC0004,066062,1925,03,16.2,Y
IDCJAC0004,066062,1925,04,14.7,Y
IDCJAC0004,066062,1925,05,12.3,Y
IDCJAC0004,066062,1925,06,10.3,Y
IDCJAC0004,066062,1925,07,7.3,Y
IDCJAC0004,066062,1925,08,8.0,Y
IDCJAC0004,066062,1925,09,8.7,Y
IDCJAC0004,066062,1925,10,11.9,Y
IDCJAC0004,066062,1925,11,15.3,Y
IDCJAC0004,066062,1925,12,17.4,Y
IDCJAC0004,066062,1926,01,18.2,Y
IDCJAC0004,066062,1926,02,20.0,Y
IDCJAC0004,066062,1926,03,17.4,Y
IDCJAC0004,066062,1926,04,14.5,Y
IDCJAC0004,066062,1926,05,10.9,Y
IDCJAC0004,066062,1926,06,9.8,Y
IDCJAC0004,066062,1926,07,8.3,Y
IDCJAC0004,066062,1926,08,8.8,Y
IDCJAC0004,066062,1926,09,10.5,Y
IDCJAC0004,066062,1926,10,13.0,Y
IDCJAC0004,066062,1926,11,15.0,Y
IDCJAC0004,066062,1926,12,16.2,Y
IDCJAC0004,066062,1927,01,18.0,Y
IDCJAC0004,066062,1927,02,17.5,Y
IDCJAC0004,066062,1927,03,16.9,Y
IDCJAC0004,066062,1927,04,13.9,Y
IDCJAC0004,066062,1927,05,10.3,Y
IDCJAC0004,066062,1927,06,7.6,Y
IDCJAC0004,066062,1927,07,7.0,Y
IDCJAC0004,066062,1927,08,7.6,Y
IDCJAC0004,066062,1927,09,9.7,Y
IDCJAC0004,066062,1927,10,13.2,Y
IDCJAC0004,066062,1927,11,15.5,Y
IDCJAC0004,066062,1927,12,17.0,Y
IDCJAC0004,066062,1928,01,18.2,Y
IDCJAC0004,066062,1928,02,19.8,Y
IDCJAC0004,066062,1928,03,17.7,Y
IDCJAC0004,066062,1928,04,16.0,Y
IDCJAC0004,066062,1928,05,10.2,Y
IDCJAC0004,066062,1928,06,9.3,Y
IDCJAC0004,066062,1928,07,8.8,Y
IDCJAC0004,066062,1928,08,10.4,Y
IDCJAC0004,066062,1928,09,11.7,Y
IDCJAC0004,066062,1928,10,13.8,Y
IDCJAC0004,066062,1928,11,14.8,Y
IDCJAC0004,066062,1928,12,17.5,Y
IDCJAC0004,066062,1929,01,19.9,Y
IDCJAC0004,066062,1929,02,19.7,Y
IDCJAC0004,066062,1929,03,17.4,Y
IDCJAC0004,066062,1929,04,13.8,Y
IDCJAC0004,066062,1929,05,11.0,Y
IDCJAC0004,066062,1929,06,8.6,Y
IDCJAC0004,066062,1929,07,6.3,Y
IDCJAC0004,066062,1929,08,8.1,Y
IDCJAC0004,066062,1929,09,9.8,Y
IDCJAC0004,066062,1929,10,13.2,Y
IDCJAC0004,066062,1929,11,14.4,Y
IDCJAC0004,066062,1929,12,17.8,Y
IDCJAC0004,066062,1930,01,18.0,Y
IDCJAC0004,066062,1930,02,19.4,Y
IDCJAC0004,066062,1930,03,16.9,Y
IDCJAC0004,066062,1930,04,13.6,Y
IDCJAC0004,066062,1930,05,10.8,Y
IDCJAC0004,066062,1930,06,10.7,Y
IDCJAC0004,066062,1930,07,9.0,Y
IDCJAC0004,066062,1930,08,8.8,Y
IDCJAC0004,066062,1930,09,10.2,Y
IDCJAC0004,066062,1930,10,14.5,Y
IDCJAC0004,066062,1930,11,16.0,Y
IDCJAC0004,066062,1930,12,17.6,Y
IDCJAC0004,066062,1931,01,18.3,Y
IDCJAC0004,066062,1931,02,18.1,Y
IDCJAC0004,066062,1931,03,18.0,Y
IDCJAC0004,066062,1931,04,14.4,Y
IDCJAC0004,066062,1931,05,12.4,Y
IDCJAC0004,066062,1931,06,9.3,Y
IDCJAC0004,066062,1931,07,7.5,Y
IDCJAC0004,066062,1931,08,8.7,Y
IDCJAC0004,066062,1931,09,10.4,Y
IDCJAC0004,066062,1931,10,12.0,Y
IDCJAC0004,066062,1931,11,15.4,Y
IDCJAC0004,066062,1931,12,16.6,Y
IDCJAC0004,066062,1932,01,19.0,Y
IDCJAC0004,066062,1932,02,18.3,Y
IDCJAC0004,066062,1932,03,17.8,Y
IDCJAC0004,066062,1932,04,14.2,Y
IDCJAC0004,066062,1932,05,11.4,Y
IDCJAC0004,066062,1932,06,7.8,Y
IDCJAC0004,066062,1932,07,6.9,Y
IDCJAC0004,066062,1932,08,8.5,Y
IDCJAC0004,066062,1932,09,10.9,Y
IDCJAC0004,066062,1932,10,12.6,Y
IDCJAC0004,066062,1932,11,16.0,Y
IDCJAC0004,066062,1932,12,16.7,Y
IDCJAC0004,066062,1933,01,18.4,Y
IDCJAC0004,066062,1933,02,17.3,Y
IDCJAC0004,066062,1933,03,17.6,Y
IDCJAC0004,066062,1933,04,13.5,Y
IDCJAC0004,066062,1933,05,11.2,Y
IDCJAC0004,066062,1933,06,9.2,Y
IDCJAC0004,066062,1933,07,9.2,Y
IDCJAC0004,066062,1933,08,6.7,Y
IDCJAC0004,066062,1933,09,11.0,Y
IDCJAC0004,066062,1933,10,13.7,Y
IDCJAC0004,066062,1933,11,14.8,Y
IDCJAC0004,066062,1933,12,16.9,Y
IDCJAC0004,066062,1934,01,18.4,Y
IDCJAC0004,066062,1934,02,18.2,Y
IDCJAC0004,066062,1934,03,17.7,Y
IDCJAC0004,066062,1934,04,14.1,Y
IDCJAC0004,066062,1934,05,11.6,Y
IDCJAC0004,066062,1934,06,8.6,Y
IDCJAC0004,066062,1934,07,8.8,Y
IDCJAC0004,066062,1934,08,8.9,Y
IDCJAC0004,066062,1934,09,11.4,Y
IDCJAC0004,066062,1934,10,12.3,Y
IDCJAC0004,066062,1934,11,15.4,Y
IDCJAC0004,066062,1934,12,15.8,Y
IDCJAC0004,066062,1935,01,17.9,Y
IDCJAC0004,066062,1935,02,18.2,Y
IDCJAC0004,066062,1935,03,15.8,Y
IDCJAC0004,066062,1935,04,13.1,Y
IDCJAC0004,066062,1935,05,10.0,Y
IDCJAC0004,066062,1935,06,7.8,Y
IDCJAC0004,066062,1935,07,7.6,Y
IDCJAC0004,066062,1935,08,8.4,Y
IDCJAC0004,066062,1935,09,9.7,Y
IDCJAC0004,066062,1935,10,13.5,Y
IDCJAC0004,066062,1935,11,14.9,Y
IDCJAC0004,066062,1935,12,18.6,Y
IDCJAC0004,066062,1936,01,18.4,Y
IDCJAC0004,066062,1936,02,18.1,Y
IDCJAC0004,066062,1936,03,16.7,Y
IDCJAC0004,066062,1936,04,13.0,Y
IDCJAC0004,066062,1936,05,10.6,Y
IDCJAC0004,066062,1936,06,7.6,Y
IDCJAC0004,066062,1936,07,8.0,Y
IDCJAC0004,066062,1936,08,10.1,Y
IDCJAC0004,066062,1936,09,9.4,Y
IDCJAC0004,066062,1936,10,14.0,Y
IDCJAC0004,066062,1936,11,14.8,Y
IDCJAC0004,066062,1936,12,18.8,Y
IDCJAC0004,066062,1937,01,19.2,Y
IDCJAC0004,066062,1937,02,18.6,Y
IDCJAC0004,066062,1937,03,17.4,Y
IDCJAC0004,066062,1937,04,13.4,Y
IDCJAC0004,066062,1937,05,10.9,Y
IDCJAC0004,066062,1937,06,9.0,Y
IDCJAC0004,066062,1937,07,7.2,Y
IDCJAC0004,066062,1937,08,9.2,Y
IDCJAC0004,066062,1937,09,11.7,Y
IDCJAC0004,066062,1937,10,14.6,Y
IDCJAC0004,066062,1937,11,16.3,Y
IDCJAC0004,066062,1937,12,18.8,Y
IDCJAC0004,066062,1938,01,18.8,Y
IDCJAC0004,066062,1938,02,18.4,Y
IDCJAC0004,066062,1938,03,18.1,Y
IDCJAC0004,066062,1938,04,15.4,Y
IDCJAC0004,066062,1938,05,12.3,Y
IDCJAC0004,066062,1938,06,7.8,Y
IDCJAC0004,066062,1938,07,6.9,Y
IDCJAC0004,066062,1938,08,8.3,Y
IDCJAC0004,066062,1938,09,10.7,Y
IDCJAC0004,066062,1938,10,14.6,Y
IDCJAC0004,066062,1938,11,17.1,Y
IDCJAC0004,066062,1938,12,17.2,Y
IDCJAC0004,066062,1939,01,18.8,Y
IDCJAC0004,066062,1939,02,19.6,Y
IDCJAC0004,066062,1939,03,18.2,Y
IDCJAC0004,066062,1939,04,15.4,Y
IDCJAC0004,066062,1939,05,12.3,Y
IDCJAC0004,066062,1939,06,9.3,Y
IDCJAC0004,066062,1939,07,6.4,Y
IDCJAC0004,066062,1939,08,8.9,Y
IDCJAC0004,066062,1939,09,10.0,Y
IDCJAC0004,066062,1939,10,12.5,Y
IDCJAC0004,066062,1939,11,15.6,Y
IDCJAC0004,066062,1939,12,17.2,Y
IDCJAC0004,066062,1940,01,19.0,Y
IDCJAC0004,066062,1940,02,18.8,Y
IDCJAC0004,066062,1940,03,18.6,Y
IDCJAC0004,066062,1940,04,14.7,Y
IDCJAC0004,066062,1940,05,10.7,Y
IDCJAC0004,066062,1940,06,8.9,Y
IDCJAC0004,066062,1940,07,8.0,Y
IDCJAC0004,066062,1940,08,8.6,Y
IDCJAC0004,066062,1940,09,11.0,Y
IDCJAC0004,066062,1940,10,13.9,Y
IDCJAC0004,066062,1940,11,15.2,Y
IDCJAC0004,066062,1940,12,18.4,Y
IDCJAC0004,066062,1941,01,18.1,Y
IDCJAC0004,066062,1941,02,17.9,Y
IDCJAC0004,066062,1941,03,16.8,Y
IDCJAC0004,066062,1941,04,14.3,Y
IDCJAC0004,066062,1941,05,10.5,Y
IDCJAC0004,066062,1941,06,8.5,Y
IDCJAC0004,066062,1941,07,8.4,Y
IDCJAC0004,066062,1941,08,7.8,Y
IDCJAC0004,066062,1941,09,11.2,Y
IDCJAC0004,066062,1941,10,12.6,Y
IDCJAC0004,066062,1941,11,16.0,Y
IDCJAC0004,066062,1941,12,16.7,Y
IDCJAC0004,066062,1942,01,18.8,Y
IDCJAC0004,066062,1942,02,18.7,Y
IDCJAC0004,066062,1942,03,17.5,Y
IDCJAC0004,066062,1942,04,14.2,Y
IDCJAC0004,066062,1942,05,12.8,Y
IDCJAC0004,066062,1942,06,9.9,Y
IDCJAC0004,066062,1942,07,8.3,Y
IDCJAC0004,066062,1942,08,9.4,Y
IDCJAC0004,066062,1942,09,10.7,Y
IDCJAC0004,066062,1942,10,12.9,Y
IDCJAC0004,066062,1942,11,15.3,Y
IDCJAC0004,066062,1942,12,17.3,Y
IDCJAC0004,066062,1943,01,18.2,Y
IDCJAC0004,066062,1943,02,18.2,Y
IDCJAC0004,066062,1943,03,18.4,Y
IDCJAC0004,066062,1943,04,13.3,Y
IDCJAC0004,066062,1943,05,11.7,Y
IDCJAC0004,066062,1943,06,7.6,Y
IDCJAC0004,066062,1943,07,6.8,Y
IDCJAC0004,066062,1943,08,7.6,Y
IDCJAC0004,066062,1943,09,10.4,Y
IDCJAC0004,066062,1943,10,13.0,Y
IDCJAC0004,066062,1943,11,14.1,Y
IDCJAC0004,066062,1943,12,16.4,Y
IDCJAC0004,066062,1944,01,19.5,Y
IDCJAC0004,066062,1944,02,18.3,Y
IDCJAC0004,066062,1944,03,16.3,Y
IDCJAC0004,066062,1944,04,12.6,Y
IDCJAC0004,066062,1944,05,10.6,Y
IDCJAC0004,066062,1944,06,7.6,Y
IDCJAC0004,066062,1944,07,7.7,Y
IDCJAC0004,066062,1944,08,8.9,Y
IDCJAC0004,066062,1944,09,10.2,Y
IDCJAC0004,066062,1944,10,13.4,Y
IDCJAC0004,066062,1944,11,16.2,Y
IDCJAC0004,066062,1944,12,17.4,Y
IDCJAC0004,066062,1945,01,18.1,Y
IDCJAC0004,066062,1945,02,17.9,Y
IDCJAC0004,066062,1945,03,16.9,Y
IDCJAC0004,066062,1945,04,14.1,Y
IDCJAC0004,066062,1945,05,10.6,Y
IDCJAC0004,066062,1945,06,11.1,Y
IDCJAC0004,066062,1945,07,7.4,Y
IDCJAC0004,066062,1945,08,9.8,Y
IDCJAC0004,066062,1945,09,9.7,Y
IDCJAC0004,066062,1945,10,13.1,Y
IDCJAC0004,066062,1945,11,15.7,Y
IDCJAC0004,066062,1945,12,16.9,Y
IDCJAC0004,066062,1946,01,19.9,Y
IDCJAC0004,066062,1946,02,19.2,Y
IDCJAC0004,066062,1946,03,16.7,Y
IDCJAC0004,066062,1946,04,13.9,Y
IDCJAC0004,066062,1946,05,10.7,Y
IDCJAC0004,066062,1946,06,8.2,Y
IDCJAC0004,066062,1946,07,9.0,Y
IDCJAC0004,066062,1946,08,8.4,Y
IDCJAC0004,066062,1946,09,10.1,Y
IDCJAC0004,066062,1946,10,11.6,Y
IDCJAC0004,066062,1946,11,15.4,Y
IDCJAC0004,066062,1946,12,17.5,Y
IDCJAC0004,066062,1947,01,18.0,Y
IDCJAC0004,066062,1947,02,19.5,Y
IDCJAC0004,066062,1947,03,17.7,Y
IDCJAC0004,066062,1947,04,14.1,Y
IDCJAC0004,066062,1947,05,12.6,Y
IDCJAC0004,066062,1947,06,9.1,Y
IDCJAC0004,066062,1947,07,7.9,Y
IDCJAC0004,066062,1947,08,8.5,Y
IDCJAC0004,066062,1947,09,10.7,Y
IDCJAC0004,066062,1947,10,13.0,Y
IDCJAC0004,066062,1947,11,14.4,Y
IDCJAC0004,066062,1947,12,17.6,Y
IDCJAC0004,066062,1948,01,16.5,Y
IDCJAC0004,066062,1948,02,19.6,Y
IDCJAC0004,066062,1948,03,16.2,Y
IDCJAC0004,066062,1948,04,13.7,Y
IDCJAC0004,066062,1948,05,10.5,Y
IDCJAC0004,066062,1948,06,9.6,Y
IDCJAC0004,066062,1948,07,6.4,Y
IDCJAC0004,066062,1948,08,8.3,Y
IDCJAC0004,066062,1948,09,10.7,Y
IDCJAC0004,066062,1948,10,12.6,Y
IDCJAC0004,066062,1948,11,14.7,Y
IDCJAC0004,066062,1948,12,17.0,Y
IDCJAC0004,066062,1949,01,17.0,Y
IDCJAC0004,066062,1949,02,18.4,Y
IDCJAC0004,066062,1949,03,17.6,Y
IDCJAC0004,066062,1949,04,12.7,Y
IDCJAC0004,066062,1949,05,11.4,Y
IDCJAC0004,066062,1949,06,8.6,Y
IDCJAC0004,066062,1949,07,7.8,Y
IDCJAC0004,066062,1949,08,8.6,Y
IDCJAC0004,066062,1949,09,11.3,Y
IDCJAC0004,066062,1949,10,15.5,Y
IDCJAC0004,066062,1949,11,15.6,Y
IDCJAC0004,066062,1949,12,17.0,Y
IDCJAC0004,066062,1950,01,18.3,Y
IDCJAC0004,066062,1950,02,18.5,Y
IDCJAC0004,066062,1950,03,18.5,Y
IDCJAC0004,066062,1950,04,14.8,Y
IDCJAC0004,066062,1950,05,11.8,Y
IDCJAC0004,066062,1950,06,11.4,Y
IDCJAC0004,066062,1950,07,10.4,Y
IDCJAC0004,066062,1950,08,8.8,Y
IDCJAC0004,066062,1950,09,12.5,Y
IDCJAC0004,066062,1950,10,14.1,Y
IDCJAC0004,066062,1950,11,15.2,Y
IDCJAC0004,066062,1950,12,17.3,Y
IDCJAC0004,066062,1951,01,18.3,Y
IDCJAC0004,066062,1951,02,18.7,Y
IDCJAC0004,066062,1951,03,18.9,Y
IDCJAC0004,066062,1951,04,13.0,Y
IDCJAC0004,066062,1951,05,11.5,Y
IDCJAC0004,066062,1951,06,11.2,Y
IDCJAC0004,066062,1951,07,7.9,Y
IDCJAC0004,066062,1951,08,8.1,Y
IDCJAC0004,066062,1951,09,11.7,Y
IDCJAC0004,066062,1951,10,12.6,Y
IDCJAC0004,066062,1951,11,14.8,Y
IDCJAC0004,066062,1951,12,16.7,Y
IDCJAC0004,066062,1952,01,18.8,Y
IDCJAC0004,066062,1952,02,17.9,Y
IDCJAC0004,066062,1952,03,17.5,Y
IDCJAC0004,066062,1952,04,15.0,Y
IDCJAC0004,066062,1952,05,11.4,Y
IDCJAC0004,066062,1952,06,9.8,Y
IDCJAC0004,066062,1952,07,8.3,Y
IDCJAC0004,066062,1952,08,10.1,Y
IDCJAC0004,066062,1952,09,10.6,Y
IDCJAC0004,066062,1952,10,13.9,Y
IDCJAC0004,066062,1952,11,14.5,Y
IDCJAC0004,066062,1952,12,16.8,Y
IDCJAC0004,066062,1953,01,17.8,Y
IDCJAC0004,066062,1953,02,17.9,Y
IDCJAC0004,066062,1953,03,17.4,Y
IDCJAC0004,066062,1953,04,15.9,Y
IDCJAC0004,066062,1953,05,11.8,Y
IDCJAC0004,066062,1953,06,8.9,Y
IDCJAC0004,066062,1953,07,7.9,Y
IDCJAC0004,066062,1953,08,8.5,Y
IDCJAC0004,066062,1953,09,10.9,Y
IDCJAC0004,066062,1953,10,12.5,Y
IDCJAC0004,066062,1953,11,15.1,Y
IDCJAC0004,066062,1953,12,17.8,Y
IDCJAC0004,066062,1954,01,18.4,Y
IDCJAC0004,066062,1954,02,19.1,Y
IDCJAC0004,066062,1954,03,17.3,Y
IDCJAC0004,066062,1954,04,15.4,Y
IDCJAC0004,066062,1954,05,11.2,Y
IDCJAC0004,066062,1954,06,8.8,Y
IDCJAC0004,066062,1954,07,8.6,Y
IDCJAC0004,066062,1954,08,9.3,Y
IDCJAC0004,066062,1954,09,9.9,Y
IDCJAC0004,066062,1954,10,13.4,Y
IDCJAC0004,066062,1954,11,16.9,Y
IDCJAC0004,066062,1954,12,18.0,Y
IDCJAC0004,066062,1955,01,19.2,Y
IDCJAC0004,066062,1955,02,19.2,Y
IDCJAC0004,066062,1955,03,18.9,Y
IDCJAC0004,066062,1955,04,16.0,Y
IDCJAC0004,066062,1955,05,11.2,Y
