Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,094029,1930,08,13.1,Y
IDCJAC0002,094029,1930,09,14.8,Y
IDCJAC0002,094029,1930,10,18.8,Y
IDCJAC0002,094029,1930,11,18.6,Y
IDCJAC0002,094029,1930,12,20.7,Y
IDCJAC0002,094029,1931,01,19.5,Y
IDCJAC0002,094029,1931,02,21.9,Y
IDCJAC0002,094029,1931,03,18.9,Y
IDCJAC0002,094029,1931,04,16.5,Y
IDCJAC0002,094029,1931,05,15.2,Y
IDCJAC0002,094029,1931,06,11.6,Y
IDCJAC0002,094029,1931,07,10.5,Y
IDCJAC0002,094029,1931,08,12.5,Y
IDCJAC0002,094029,1931,09,14.8,Y
IDCJAC0002,094029,1931,10,16.5,Y
IDCJAC0002,094029,1931,11,17.5,Y
IDCJAC0002,094029,1931,12,19.5,Y
IDCJAC0002,094029,1932,01,22.5,Y
IDCJAC0002,094029,1932,02,20.6,Y
IDCJAC0002,094029,1932,03,19.9,Y
IDCJAC0002,094029,1932,04,15.8,Y
IDCJAC0002,094029,1932,05,15.4,Y
IDCJAC0002,094029,1932,06,11.5,Y
IDCJAC0002,094029,1932,07,11.2,Y
IDCJAC0002,094029,1932,08,13.0,Y
IDCJAC0002,094029,1932,09,14.7,Y
IDCJAC0002,094029,1932,10,15.7,Y
IDCJAC0002,094029,1932,11,20.1,Y
IDCJAC0002,094029,1932,12,19.8,Y
IDCJAC0002,094029,1933,01,19.4,Y
IDCJAC0002,094029,1933,02,19.3,Y
IDCJAC0002,094029,1933,03,19.1,Y
IDCJAC0002,094029,1933,04,15.3,Y
IDCJAC0002,094029,1933,05,13.8,Y
IDCJAC0002,094029,1933,06,11.7,Y
IDCJAC0002,094029,1933,07,11.8,Y
IDCJAC0002,094029,1933,08,12.2,Y
IDCJAC0002,094029,1933,09,15.5,Y
IDCJAC0002,094029,1933,10,18.6,Y
IDCJAC0002,094029,1933,11,18.3,Y
IDCJAC0002,094029,1933,12,20.5,Y
IDCJAC0002,094029,1934,01,21.4,Y
IDCJAC0002,094029,1934,02,22.5,Y
IDCJAC0002,094029,1934,03,21.7,Y
IDCJAC0002,094029,1934,04,15.1,Y
IDCJAC0002,094029,1934,05,16.0,Y
IDCJAC0002,094029,1934,06,10.5,Y
IDCJAC0002,094029,1934,07,12.0,Y
IDCJAC0002,094029,1934,08,13.6,Y
IDCJAC0002,094029,1934,09,15.6,Y
IDCJAC0002,094029,1934,10,17.0,Y
IDCJAC0002,094029,1934,11,19.3,Y
IDCJAC0002,094029,1934,12,19.1,Y
IDCJAC0002,094029,1935,01,20.6,Y
IDCJAC0002,094029,1935,02,20.7,Y
IDCJAC0002,094029,1935,03,18.5,Y
IDCJAC0002,094029,1935,04,16.6,Y
IDCJAC0002,094029,1935,05,13.5,Y
IDCJAC0002,094029,1935,06,11.3,Y
IDCJAC0002,094029,1935,07,11.8,Y
IDCJAC0002,094029,1935,08,13.4,Y
IDCJAC0002,094029,1935,09,14.4,Y
IDCJAC0002,094029,1935,10,16.5,Y
IDCJAC0002,094029,1935,11,18.5,Y
IDCJAC0002,094029,1935,12,19.6,Y
IDCJAC0002,094029,1936,01,21.2,Y
IDCJAC0002,094029,1936,02,22.5,Y
IDCJAC0002,094029,1936,03,20.5,Y
IDCJAC0002,094029,1936,04,17.0,Y
IDCJAC0002,094029,1936,05,14.9,Y
IDCJAC0002,094029,1936,06,11.0,Y
IDCJAC0002,094029,1936,07,11.5,Y
IDCJAC0002,094029,1936,08,11.8,Y
IDCJAC0002,094029,1936,09,14.4,Y
IDCJAC0002,094029,1936,10,16.5,Y
IDCJAC0002,094029,1936,11,18.7,Y
IDCJAC0002,094029,1936,12,19.4,Y
IDCJAC0002,094029,1937,01,19.9,Y
IDCJAC0002,094029,1937,02,19.9,Y
IDCJAC0002,094029,1937,03,19.6,Y
IDCJAC0002,094029,1937,04,16.3,Y
IDCJAC0002,094029,1937,05,14.0,Y
IDCJAC0002,094029,1937,06,9.4,Y
IDCJAC0002,094029,1937,07,12.1,Y
IDCJAC0002,094029,1937,08,14.1,Y
IDCJAC0002,094029,1937,09,15.3,Y
IDCJAC0002,094029,1937,10,17.2,Y
IDCJAC0002,094029,1937,11,20.5,Y
IDCJAC0002,094029,1937,12,19.8,Y
IDCJAC0002,094029,1938,01,20.9,Y
IDCJAC0002,094029,1938,02,21.7,Y
IDCJAC0002,094029,1938,03,19.6,Y
IDCJAC0002,094029,1938,04,17.9,Y
IDCJAC0002,094029,1938,05,15.3,Y
IDCJAC0002,094029,1938,06,11.8,Y
IDCJAC0002,094029,1938,07,10.3,Y
IDCJAC0002,094029,1938,08,12.9,Y
IDCJAC0002,094029,1938,09,16.3,Y
IDCJAC0002,094029,1938,10,18.0,Y
IDCJAC0002,094029,1938,11,19.6,Y
IDCJAC0002,094029,1938,12,19.6,Y
IDCJAC0002,094029,1939,01,21.6,Y
IDCJAC0002,094029,1939,02,21.5,Y
IDCJAC0002,094029,1939,03,18.9,Y
IDCJAC0002,094029,1939,04,18.7,Y
IDCJAC0002,094029,1939,05,16.6,Y
IDCJAC0002,094029,1939,06,12.4,Y
IDCJAC0002,094029,1939,07,10.7,Y
IDCJAC0002,094029,1939,08,11.7,Y
IDCJAC0002,094029,1939,09,14.3,Y
IDCJAC0002,094029,1939,10,16.6,Y
IDCJAC0002,094029,1939,11,18.1,Y
IDCJAC0002,094029,1939,12,20.0,Y
IDCJAC0002,094029,1940,01,21.2,Y
IDCJAC0002,094029,1940,02,20.7,Y
IDCJAC0002,094029,1940,03,22.9,Y
IDCJAC0002,094029,1940,04,16.6,Y
IDCJAC0002,094029,1940,05,13.6,Y
IDCJAC0002,094029,1940,06,12.9,Y
IDCJAC0002,094029,1940,07,11.9,Y
IDCJAC0002,094029,1940,08,15.0,Y
IDCJAC0002,094029,1940,09,15.9,Y
IDCJAC0002,094029,1940,10,17.9,Y
IDCJAC0002,094029,1940,11,17.6,Y
IDCJAC0002,094029,1940,12,21.5,Y
IDCJAC0002,094029,1941,01,20.4,Y
IDCJAC0002,094029,1941,02,21.3,Y
IDCJAC0002,094029,1941,03,18.8,Y
IDCJAC0002,094029,1941,04,18.0,Y
IDCJAC0002,094029,1941,05,15.3,Y
IDCJAC0002,094029,1941,06,12.7,Y
IDCJAC0002,094029,1941,07,11.0,Y
IDCJAC0002,094029,1941,08,12.5,Y
IDCJAC0002,094029,1941,09,14.6,Y
IDCJAC0002,094029,1941,10,15.7,Y
IDCJAC0002,094029,1941,11,19.6,Y
IDCJAC0002,094029,1941,12,20.7,Y
IDCJAC0002,094029,1942,01,22.2,Y
IDCJAC0002,094029,1942,02,21.5,Y
IDCJAC0002,094029,1942,03,20.0,Y
IDCJAC0002,094029,1942,04,17.1,Y
IDCJAC0002,094029,1942,05,12.9,Y
IDCJAC0002,094029,1942,06,12.3,Y
IDCJAC0002,094029,1942,07,11.0,Y
IDCJAC0002,094029,1942,08,13.3,Y
IDCJAC0002,094029,1942,09,15.8,Y
IDCJAC0002,094029,1942,10,16.9,Y
IDCJAC0002,094029,1942,11,19.9,Y
IDCJAC0002,094029,1942,12,20.4,Y
IDCJAC0002,094029,1943,01,22.0,Y
IDCJAC0002,094029,1943,02,21.4,Y
IDCJAC0002,094029,1943,03,21.1,Y
IDCJAC0002,094029,1943,04,16.1,Y
IDCJAC0002,094029,1943,05,13.2,Y
IDCJAC0002,094029,1943,06,10.9,Y
IDCJAC0002,094029,1943,07,11.8,Y
IDCJAC0002,094029,1943,08,12.3,Y
IDCJAC0002,094029,1943,09,14.1,Y
IDCJAC0002,094029,1943,10,16.5,Y
IDCJAC0002,094029,1943,11,18.1,Y
IDCJAC0002,094029,1943,12,19.4,Y
IDCJAC0002,094029,1944,01,22.3,Y
IDCJAC0002,094029,1944,02,19.6,Y
IDCJAC0002,094029,1944,03,20.5,Y
IDCJAC0002,094029,1944,04,15.1,Y
IDCJAC0002,094029,1944,05,13.3,Y
IDCJAC0002,094029,1944,06,11.9,Y
IDCJAC0002,094029,1944,07,11.7,Y
IDCJAC0002,094029,1944,08,12.2,Y
IDCJAC0002,094029,1944,09,15.4,Y
IDCJAC0002,094029,1944,10,17.0,Y
IDCJAC0002,094029,1944,11,18.2,Y
IDCJAC0002,094029,1944,12,20.5,Y
IDCJAC0002,094029,1945,01,21.5,Y
IDCJAC0002,094029,1945,02,19.3,Y
IDCJAC0002,094029,1945,03,18.0,Y
IDCJAC0002,094029,1945,04,16.5,Y
IDCJAC0002,094029,1945,05,14.3,Y
IDCJAC0002,094029,1945,06,12.2,Y
IDCJAC0002,094029,1945,07,11.5,Y
IDCJAC0002,094029,1945,08,12.7,Y
IDCJAC0002,094029,1945,09,14.7,Y
IDCJAC0002,094029,1945,10,16.7,Y
IDCJAC0002,094029,1945,11,21.2,Y
IDCJAC0002,094029,1945,12,21.9,Y
IDCJAC0002,094029,1946,01,21.6,Y
IDCJAC0002,094029,1946,02,21.9,Y
IDCJAC0002,094029,1946,03,19.9,Y
IDCJAC0002,094029,1946,04,15.2,Y
IDCJAC0002,094029,1946,05,14.4,Y
IDCJAC0002,094029,1946,06,10.5,Y
IDCJAC0002,094029,1946,07,11.6,Y
IDCJAC0002,094029,1946,08,11.3,Y
IDCJAC0002,094029,1946,09,13.2,Y
IDCJAC0002,094029,1946,10,14.4,Y
IDCJAC0002,094029,1946,11,15.3,Y
IDCJAC0002,094029,1946,12,19.6,Y
IDCJAC0002,094029,1947,01,22.1,Y
IDCJAC0002,094029,1947,02,23.5,Y
IDCJAC0002,094029,1947,03,21.0,Y
IDCJAC0002,094029,1947,04,17.8,Y
IDCJAC0002,094029,1947,05,16.6,Y
IDCJAC0002,094029,1947,06,11.7,Y
IDCJAC0002,094029,1947,07,11.5,Y
IDCJAC0002,094029,1947,08,12.6,Y
IDCJAC0002,094029,1947,09,15.6,Y
IDCJAC0002,094029,1947,10,16.0,Y
IDCJAC0002,094029,1947,11,17.6,Y
IDCJAC0002,094029,1947,12,20.4,Y
IDCJAC0002,094029,1948,01,20.5,Y
IDCJAC0002,094029,1948,02,21.9,Y
IDCJAC0002,094029,1948,03,19.3,Y
IDCJAC0002,094029,1948,04,16.0,Y
IDCJAC0002,094029,1948,05,13.0,Y
IDCJAC0002,094029,1948,06,11.7,Y
IDCJAC0002,094029,1948,07,10.9,Y
IDCJAC0002,094029,1948,08,14.1,Y
IDCJAC0002,094029,1948,09,15.8,Y
IDCJAC0002,094029,1948,10,14.9,Y
IDCJAC0002,094029,1948,11,17.5,Y
IDCJAC0002,094029,1948,12,20.7,Y
IDCJAC0002,094029,1949,01,20.0,Y
IDCJAC0002,094029,1949,02,18.7,Y
IDCJAC0002,094029,1949,03,19.5,Y
IDCJAC0002,094029,1949,04,16.3,Y
IDCJAC0002,094029,1949,05,13.4,Y
IDCJAC0002,094029,1949,06,11.1,Y
IDCJAC0002,094029,1949,07,12.7,Y
IDCJAC0002,094029,1949,08,13.9,Y
IDCJAC0002,094029,1949,09,15.9,Y
IDCJAC0002,094029,1949,10,15.4,Y
IDCJAC0002,094029,1949,11,18.3,Y
IDCJAC0002,094029,1949,12,18.7,Y
IDCJAC0002,094029,1950,01,20.9,Y
IDCJAC0002,094029,1950,02,20.9,Y
IDCJAC0002,094029,1950,03,19.4,Y
IDCJAC0002,094029,1950,04,17.0,Y
IDCJAC0002,094029,1950,05,12.9,Y
IDCJAC0002,094029,1950,06,11.9,Y
IDCJAC0002,094029,1950,07,13.0,Y
IDCJAC0002,094029,1950,08,13.3,Y
IDCJAC0002,094029,1950,09,17.0,Y
IDCJAC0002,094029,1950,10,17.8,Y
IDCJAC0002,094029,1950,11,19.3,Y
IDCJAC0002,094029,1950,12,21.8,Y
IDCJAC0002,094029,1951,01,23.6,Y
IDCJAC0002,094029,1951,02,22.3,Y
IDCJAC0002,094029,1951,03,21.8,Y
IDCJAC0002,094029,1951,04,15.6,Y
IDCJAC0002,094029,1951,05,14.8,Y
IDCJAC0002,094029,1951,06,11.4,Y
IDCJAC0002,094029,1951,07,11.6,Y
IDCJAC0002,094029,1951,08,11.4,Y
IDCJAC0002,094029,1951,09,15.7,Y
IDCJAC0002,094029,1951,10,17.1,Y
IDCJAC0002,094029,1951,11,17.0,Y
IDCJAC0002,094029,1951,12,19.3,Y
IDCJAC0002,094029,1952,01,21.2,Y
IDCJAC0002,094029,1952,02,19.3,Y
IDCJAC0002,094029,1952,03,20.7,Y
IDCJAC0002,094029,1952,04,15.5,Y
IDCJAC0002,094029,1952,05,13.8,Y
IDCJAC0002,094029,1952,06,11.8,Y
IDCJAC0002,094029,1952,07,11.7,Y
IDCJAC0002,094029,1952,08,12.4,Y
IDCJAC0002,094029,1952,09,15.5,Y
IDCJAC0002,094029,1952,10,16.1,Y
IDCJAC0002,094029,1952,11,16.9,Y
IDCJAC0002,094029,1952,12,20.2,Y
IDCJAC0002,094029,1953,01,22.0,Y
IDCJAC0002,094029,1953,02,21.6,Y
IDCJAC0002,094029,1953,03,20.2,Y
IDCJAC0002,094029,1953,04,17.2,Y
IDCJAC0002,094029,1953,05,14.4,Y
IDCJAC0002,094029,1953,06,10.3,Y
IDCJAC0002,094029,1953,07,11.1,Y
IDCJAC0002,094029,1953,08,11.7,Y
IDCJAC0002,094029,1953,09,13.9,Y
IDCJAC0002,094029,1953,10,16.5,Y
IDCJAC0002,094029,1953,11,17.9,Y
IDCJAC0002,094029,1953,12,19.3,Y
IDCJAC0002,094029,1954,01,23.2,Y
IDCJAC0002,094029,1954,02,19.1,Y
IDCJAC0002,094029,1954,03,19.5,Y
IDCJAC0002,094029,1954,04,17.4,Y
IDCJAC0002,094029,1954,05,14.0,Y
IDCJAC0002,094029,1954,06,12.0,Y
IDCJAC0002,094029,1954,07,11.2,Y
IDCJAC0002,094029,1954,08,13.2,Y
IDCJAC0002,094029,1954,09,15.8,Y
IDCJAC0002,094029,1954,10,16.3,Y
IDCJAC0002,094029,1954,11,18.0,Y
IDCJAC0002,094029,1954,12,21.3,Y
IDCJAC0002,094029,1955,01,21.1,Y
IDCJAC0002,094029,1955,02,20.6,Y
IDCJAC0002,094029,1955,03,20.4,Y
IDCJAC0002,094029,1955,04,17.8,Y
IDCJAC0002,094029,1955,05,13.4,Y
IDCJAC0002,094029,1955,06,10.8,Y
IDCJAC0002,094029,1955,07,11.5,Y
IDCJAC0002,094029,1955,08,13.0,Y
IDCJAC0002,094029,1955,09,14.5,Y
IDCJAC0002,094029,1955,10,16.9,Y
IDCJAC0002,094029,1955,11,18.0,Y
IDCJAC0002,094029,1955,12,20.7,Y
IDCJAC0002,094029,1956,01,21.3,Y
IDCJAC0002,094029,1956,02,21.8,Y
IDCJAC0002,094029,1956,03,20.2,Y
IDCJAC0002,094029,1956,04,17.4,Y
IDCJAC0002,094029,1956,05,13.6,Y
IDCJAC0002,094029,1956,06,11.9,Y
IDCJAC0002,094029,1956,07,10.9,Y
IDCJAC0002,094029,1956,08,12.5,Y
IDCJAC0002,094029,1956,09,14.3,Y
IDCJAC0002,094029,1956,10,15.0,Y
IDCJAC0002,094029,1956,11,15.9,Y
IDCJAC0002,094029,1956,12,19.2,Y
IDCJAC0002,094029,1957,01,21.4,Y
IDCJAC0002,094029,1957,02,22.1,Y
IDCJAC0002,094029,1957,03,19.4,Y
IDCJAC0002,094029,1957,04,17.2,Y
IDCJAC0002,094029,1957,05,14.0,Y
IDCJAC0002,094029,1957,06,13.6,Y
IDCJAC0002,094029,1957,07,11.5,Y
IDCJAC0002,094029,1957,08,13.3,Y
IDCJAC0002,094029,1957,09,15.2,Y
IDCJAC0002,094029,1957,10,16.9,Y
IDCJAC0002,094029,1957,11,17.5,Y
IDCJAC0002,094029,1957,12,19.6,Y
IDCJAC0002,094029,1958,01,19.6,Y
IDCJAC0002,094029,1958,02,21.7,Y
IDCJAC0002,094029,1958,03,19.3,Y
IDCJAC0002,094029,1958,04,18.1,Y
IDCJAC0002,094029,1958,05,13.7,Y
IDCJAC0002,094029,1958,06,12.7,Y
IDCJAC0002,094029,1958,07,10.4,Y
IDCJAC0002,094029,1958,08,12.3,Y
IDCJAC0002,094029,1958,09,14.3,Y
IDCJAC0002,094029,1958,10,14.8,Y
IDCJAC0002,094029,1958,11,19.5,Y
IDCJAC0002,094029,1958,12,18.7,Y
IDCJAC0002,094029,1959,01,24.0,Y
IDCJAC0002,094029,1959,02,21.7,Y
IDCJAC0002,094029,1959,03,20.2,Y
IDCJAC0002,094029,1959,04,18.0,Y
IDCJAC0002,094029,1959,05,13.9,Y
IDCJAC0002,094029,1959,06,12.7,Y
IDCJAC0002,094029,1959,07,12.3,Y
IDCJAC0002,094029,1959,08,12.5,Y
IDCJAC0002,094029,1959,09,14.4,Y
IDCJAC0002,094029,1959,10,15.6,Y
IDCJAC0002,094029,1959,11,20.2,Y
IDCJAC0002,094029,1959,12,20.2,Y
IDCJAC0002,094029,1960,01,24.2,Y
IDCJAC0002,094029,1960,02,21.8,Y
IDCJAC0002,094029,1960,03,21.2,Y
IDCJAC0002,094029,1960,04,16.8,Y
IDCJAC0002,094029,1960,05,13.1,Y
IDCJAC0002,094029,1960,06,11.7,Y
IDCJAC0002,094029,1960,07,11.6,Y
IDCJAC0002,094029,1960,08,12.1,Y
IDCJAC0002,094029,1960,09,14.2,Y
IDCJAC0002,094029,1960,10,16.9,Y
IDCJAC0002,094029,1960,11,17.3,Y
IDCJAC0002,094029,1960,12,21.7,Y
IDCJAC0002,094029,1961,01,24.0,Y
IDCJAC0002,094029,1961,02,21.5,Y
IDCJAC0002,094029,1961,03,20.3,Y
IDCJAC0002,094029,1961,04,18.2,Y
IDCJAC0002,094029,1961,05,14.2,Y
IDCJAC0002,094029,1961,06,12.5,Y
IDCJAC0002,094029,1961,07,11.2,Y
IDCJAC0002,094029,1961,08,12.9,Y
IDCJAC0002,094029,1961,09,15.7,Y
IDCJAC0002,094029,1961,10,18.7,Y
IDCJAC0002,094029,1961,11,19.0,Y
IDCJAC0002,094029,1961,12,21.2,Y
IDCJAC0002,094029,1962,01,22.0,Y
IDCJAC0002,094029,1962,02,21.8,Y
IDCJAC0002,094029,1962,03,21.3,Y
IDCJAC0002,094029,1962,04,17.6,Y
IDCJAC0002,094029,1962,05,13.9,Y
IDCJAC0002,094029,1962,06,14.0,Y
IDCJAC0002,094029,1962,07,12.1,Y
IDCJAC0002,094029,1962,08,12.2,Y
IDCJAC0002,094029,1962,09,14.4,Y
IDCJAC0002,094029,1962,10,14.8,Y
IDCJAC0002,094029,1962,11,18.9,Y
IDCJAC0002,094029,1962,12,20.5,Y
IDCJAC0002,094029,1963,01,22.3,Y
IDCJAC0002,094029,1963,02,20.6,Y
IDCJAC0002,094029,1963,03,20.2,Y
IDCJAC0002,094029,1963,04,16.6,Y
IDCJAC0002,094029,1963,05,12.0,Y
IDCJAC0002,094029,1963,06,11.4,Y
IDCJAC0002,094029,1963,07,10.5,Y
IDCJAC0002,094029,1963,08,12.0,Y
IDCJAC0002,094029,1963,09,15.1,Y
IDCJAC0002,094029,1963,10,19.7,Y
IDCJAC0002,094029,1963,11,18.1,Y
IDCJAC0002,094029,1963,12,21.1,Y
IDCJAC0002,094029,1964,01,20.9,Y
IDCJAC0002,094029,1964,02,18.8,Y
IDCJAC0002,094029,1964,03,18.8,Y
IDCJAC0002,094029,1964,04,16.7,Y
IDCJAC0002,094029,1964,05,14.4,Y
IDCJAC0002,094029,1964,06,11.8,Y
IDCJAC0002,094029,1964,07,10.7,Y
IDCJAC0002,094029,1964,08,12.3,Y
IDCJAC0002,094029,1964,09,15.5,Y
IDCJAC0002,094029,1964,10,16.2,Y
IDCJAC0002,094029,1964,11,18.1,Y
IDCJAC0002,094029,1964,12,17.4,Y
IDCJAC0002,094029,1965,01,19.3,Y
IDCJAC0002,094029,1965,02,21.4,Y
IDCJAC0002,094029,1965,03,20.0,Y
IDCJAC0002,094029,1965,04,15.3,Y
IDCJAC0002,094029,1965,05,14.0,Y
IDCJAC0002,094029,1965,06,13.1,Y
IDCJAC0002,094029,1965,07,11.5,Y
IDCJAC0002,094029,1965,08,13.4,Y
IDCJAC0002,094029,1965,09,15.4,Y
IDCJAC0002,094029,1965,10,18.0,Y
IDCJAC0002,094029,1965,11,17.6,Y
IDCJAC0002,094029,1965,12,20.2,Y
IDCJAC0002,094029,1966,01,21.4,Y
IDCJAC0002,094029,1966,02,20.3,Y
IDCJAC0002,094029,1966,03,20.2,Y
IDCJAC0002,094029,1966,04,16.8,Y
IDCJAC0002,094029,1966,05,14.7,Y
IDCJAC0002,094029,1966,06,11.1,Y
IDCJAC0002,094029,1966,07,11.2,Y
IDCJAC0002,094029,1966,08,12.6,Y
IDCJAC0002,094029,1966,09,14.7,Y
IDCJAC0002,094029,1966,10,16.9,Y
IDCJAC0002,094029,1966,11,19.3,Y
IDCJAC0002,094029,1966,12,19.8,Y
IDCJAC0002,094029,1967,01,21.1,Y
IDCJAC0002,094029,1967,02,22.9,Y
IDCJAC0002,094029,1967,03,20.4,Y
IDCJAC0002,094029,1967,04,18.5,Y
IDCJAC0002,094029,1967,05,15.5,Y
IDCJAC0002,094029,1967,06,13.4,Y
IDCJAC0002,094029,1967,07,11.7,Y
IDCJAC0002,094029,1967,08,12.9,Y
IDCJAC0002,094029,1967,09,14.3,Y
IDCJAC0002,094029,1967,10,17.8,Y
IDCJAC0002,094029,1967,11,17.2,Y
IDCJAC0002,094029,1967,12,18.8,Y
IDCJAC0002,094029,1968,01,21.5,Y
IDCJAC0002,094029,1968,02,23.0,Y
IDCJAC0002,094029,1968,03,20.4,Y
IDCJAC0002,094029,1968,04,18.0,Y
IDCJAC0002,094029,1968,05,13.4,Y
IDCJAC0002,094029,1968,06,11.5,Y
IDCJAC0002,094029,1968,07,11.9,Y
IDCJAC0002,094029,1968,08,13.1,Y
IDCJAC0002,094029,1968,09,15.4,Y
IDCJAC0002,094029,1968,10,17.3,Y
IDCJAC0002,094029,1968,11,17.5,Y
IDCJAC0002,094029,1968,12,19.4,Y
IDCJAC0002,094029,1969,01,22.5,Y
IDCJAC0002,094029,1969,02,21.1,Y
IDCJAC0002,094029,1969,03,20.7,Y
IDCJAC0002,094029,1969,04,17.2,Y
IDCJAC0002,094029,1969,05,13.6,Y
IDCJAC0002,094029,1969,06,11.3,Y
IDCJAC0002,094029,1969,07,12.8,Y
IDCJAC0002,094029,1969,08,13.8,Y
IDCJAC0002,094029,1969,09,13.8,Y
IDCJAC0002,094029,1969,10,17.0,Y
IDCJAC0002,094029,1969,11,18.3,Y
IDCJAC0002,094029,1969,12,17.8,Y
IDCJAC0002,094029,1970,01,20.9,Y
IDCJAC0002,094029,1970,02,20.4,Y
IDCJAC0002,094029,1970,03,19.9,Y
IDCJAC0002,094029,1970,04,18.9,Y
IDCJAC0002,094029,1970,05,13.9,Y
IDCJAC0002,094029,1970,06,12.4,Y
IDCJAC0002,094029,1970,07,12.0,Y
IDCJAC0002,094029,1970,08,11.8,Y
IDCJAC0002,094029,1970,09,12.6,Y
IDCJAC0002,094029,1970,10,16.8,Y
IDCJAC0002,094029,1970,11,18.4,Y
IDCJAC0002,094029,1970,12,19.7,Y
IDCJAC0002,094029,1971,01,21.1,Y
IDCJAC0002,094029,1971,02,23.2,Y
IDCJAC0002,094029,1971,03,22.0,Y
IDCJAC0002,094029,1971,04,19.1,Y
IDCJAC0002,094029,1971,05,14.1,Y
IDCJAC0002,094029,1971,06,12.5,Y
IDCJAC0002,094029,1971,07,11.9,Y
IDCJAC0002,094029,1971,08,12.5,Y
IDCJAC0002,094029,1971,09,14.4,Y
IDCJAC0002,094029,1971,10,16.1,Y
IDCJAC0002,094029,1971,11,16.8,Y
IDCJAC0002,094029,1971,12,20.3,Y
IDCJAC0002,094029,1972,01,20.5,Y
IDCJAC0002,094029,1972,02,24.3,Y
IDCJAC0002,094029,1972,03,20.4,Y
IDCJAC0002,094029,1972,04,18.5,Y
IDCJAC0002,094029,1972,05,15.9,Y
IDCJAC0002,094029,1972,06,12.5,Y
IDCJAC0002,094029,1972,07,11.5,Y
IDCJAC0002,094029,1972,08,13.6,Y
IDCJAC0002,094029,1972,09,17.4,Y
IDCJAC0002,094029,1972,10,18.1,Y
IDCJAC0002,094029,1972,11,18.2,Y
IDCJAC0002,094029,1972,12,21.0,Y
IDCJAC0002,094029,1973,01,23.5,Y
IDCJAC0002,094029,1973,02,22.8,Y
IDCJAC0002,094029,1973,03,19.0,Y
IDCJAC0002,094029,1973,04,18.8,Y
IDCJAC0002,094029,1973,05,15.2,Y
IDCJAC0002,094029,1973,06,11.0,Y
IDCJAC0002,094029,1973,07,12.6,Y
IDCJAC0002,094029,1973,08,13.0,Y
IDCJAC0002,094029,1973,09,16.2,Y
IDCJAC0002,094029,1973,10,17.4,Y
IDCJAC0002,094029,1973,11,16.7,Y
IDCJAC0002,094029,1973,12,21.1,Y
IDCJAC0002,094029,1974,01,23.4,Y
IDCJAC0002,094029,1974,02,21.5,Y
IDCJAC0002,094029,1974,03,21.3,Y
IDCJAC0002,094029,1974,04,16.6,Y
IDCJAC0002,094029,1974,05,14.7,Y
IDCJAC0002,094029,1974,06,13.1,Y
IDCJAC0002,094029,1974,07,11.4,Y
IDCJAC0002,094029,1974,08,13.1,Y
IDCJAC0002,094029,1974,09,14.3,Y
IDCJAC0002,094029,1974,10,17.1,Y
IDCJAC0002,094029,1974,11,17.7,Y
IDCJAC0002,094029,1974,12,20.9,Y
IDCJAC0002,094029,1975,01,20.6,Y
IDCJAC0002,094029,1975,02,22.1,Y
IDCJAC0002,094029,1975,03,19.7,Y
IDCJAC0002,094029,1975,04,17.7,Y
IDCJAC0002,094029,1975,05,14.6,Y
IDCJAC0002,094029,1975,06,12.5,Y
IDCJAC0002,094029,1975,07,13.4,Y
IDCJAC0002,094029,1975,08,12.5,Y
IDCJAC0002,094029,1975,09,16.2,Y
IDCJAC0002,094029,1975,10,15.9,Y
IDCJAC0002,094029,1975,11,19.0,Y
IDCJAC0002,094029,1975,12,21.5,Y
IDCJAC0002,094029,1976,01,22.5,Y
IDCJAC0002,094029,1976,02,21.5,Y
IDCJAC0002,094029,1976,03,19.7,Y
IDCJAC0002,094029,1976,04,18.5,Y
IDCJAC0002,094029,1976,05,15.3,Y
IDCJAC0002,094029,1976,06,12.3,Y
IDCJAC0002,094029,1976,07,12.3,Y
IDCJAC0002,094029,1976,08,11.1,Y
IDCJAC0002,094029,1976,09,13.8,Y
IDCJAC0002,094029,1976,10,13.9,Y
IDCJAC0002,094029,1976,11,16.7,Y
IDCJAC0002,094029,1976,12,19.9,Y
IDCJAC0002,094029,1977,01,22.0,Y
IDCJAC0002,094029,1977,02,21.8,Y
IDCJAC0002,094029,1977,03,21.0,Y
IDCJAC0002,094029,1977,04,17.5,Y
IDCJAC0002,094029,1977,05,14.0,Y
IDCJAC0002,094029,1977,06,11.9,Y
IDCJAC0002,094029,1977,07,11.4,Y
IDCJAC0002,094029,1977,08,14.7,Y
IDCJAC0002,094029,1977,09,14.2,Y
IDCJAC0002,094029,1977,10,18.6,Y
IDCJAC0002,094029,1977,11,18.8,Y
IDCJAC0002,094029,1977,12,19.6,Y
IDCJAC0002,094029,1978,01,21.9,Y
IDCJAC0002,094029,1978,02,21.0,Y
IDCJAC0002,094029,1978,03,19.7,Y
IDCJAC0002,094029,1978,04,17.2,Y
IDCJAC0002,094029,1978,05,15.4,Y
IDCJAC0002,094029,1978,06,11.1,Y
IDCJAC0002,094029,1978,07,11.4,Y
IDCJAC0002,094029,1978,08,12.4,Y
IDCJAC0002,094029,1978,09,15.9,Y
IDCJAC0002,094029,1978,10,18.3,Y
IDCJAC0002,094029,1978,11,19.4,Y
IDCJAC0002,094029,1978,12,19.4,Y
