Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,094029,1899,12,10.7,Y
IDCJAC0004,094029,1900,01,12.2,Y
IDCJAC0004,094029,1900,02,10.6,Y
IDCJAC0004,094029,1900,03,10.3,Y
IDCJAC0004,094029,1900,04,7.4,Y
IDCJAC0004,094029,1900,05,5.7,Y
IDCJAC0004,094029,1900,06,4.8,Y
IDCJAC0004,094029,1900,07,4.3,Y
IDCJAC0004,094029,1900,08,4.1,Y
IDCJAC0004,094029,1900,09,6.0,Y
IDCJAC0004,094029,1900,10,7.0,Y
IDCJAC0004,094029,1900,11,8.3,Y
IDCJAC0004,094029,1900,12,10.7,Y
IDCJAC0004,094029,1901,01,10.9,Y
IDCJAC0004,094029,1901,02,11.3,Y
IDCJAC0004,094029,1901,03,10.6,Y
IDCJAC0004,094029,1901,04,9.1,Y
IDCJAC0004,094029,1901,05,7.7,Y
IDCJAC0004,094029,1901,06,4.1,Y
IDCJAC0004,094029,1901,07,3.6,Y
IDCJAC0004,094029,1901,08,5.3,Y
IDCJAC0004,094029,1901,09,6.7,Y
IDCJAC0004,094029,1901,10,7.2,Y
IDCJAC0004,094029,1901,11,9.7,Y
IDCJAC0004,094029,1901,12,9.8,Y
IDCJAC0004,094029,1902,01,11.2,Y
IDCJAC0004,094029,1902,02,9.8,Y
IDCJAC0004,094029,1902,03,9.2,Y
IDCJAC0004,094029,1902,04,7.4,Y
IDCJAC0004,094029,1902,05,7.0,Y
IDCJAC0004,094029,1902,06,3.7,Y
IDCJAC0004,094029,1902,07,4.0,Y
IDCJAC0004,094029,1902,08,3.3,Y
IDCJAC0004,094029,1902,09,5.3,Y
IDCJAC0004,094029,1902,10,7.4,Y
IDCJAC0004,094029,1902,11,10.1,Y
IDCJAC0004,094029,1902,12,10.6,Y
IDCJAC0004,094029,1903,01,11.2,Y
IDCJAC0004,094029,1903,02,12.2,Y
IDCJAC0004,094029,1903,03,10.8,Y
IDCJAC0004,094029,1903,04,9.4,Y
IDCJAC0004,094029,1903,05,5.2,Y
IDCJAC0004,094029,1903,06,4.7,Y
IDCJAC0004,094029,1903,07,3.9,Y
IDCJAC0004,094029,1903,08,4.4,Y
IDCJAC0004,094029,1903,09,6.9,Y
IDCJAC0004,094029,1903,10,8.8,Y
IDCJAC0004,094029,1903,11,9.5,Y
IDCJAC0004,094029,1903,12,10.8,Y
IDCJAC0004,094029,1904,01,12.0,Y
IDCJAC0004,094029,1904,02,12.0,Y
IDCJAC0004,094029,1904,03,9.2,Y
IDCJAC0004,094029,1904,04,9.4,Y
IDCJAC0004,094029,1904,05,6.8,Y
IDCJAC0004,094029,1904,06,4.7,Y
IDCJAC0004,094029,1904,07,3.3,Y
IDCJAC0004,094029,1904,08,3.9,Y
IDCJAC0004,094029,1904,09,4.8,Y
IDCJAC0004,094029,1904,10,7.5,Y
IDCJAC0004,094029,1904,11,8.0,Y
IDCJAC0004,094029,1904,12,8.7,Y
IDCJAC0004,094029,1905,01,11.2,Y
IDCJAC0004,094029,1905,02,9.6,Y
IDCJAC0004,094029,1905,03,8.9,Y
IDCJAC0004,094029,1905,04,8.6,Y
IDCJAC0004,094029,1905,05,7.0,Y
IDCJAC0004,094029,1905,06,5.8,Y
IDCJAC0004,094029,1905,07,4.4,Y
IDCJAC0004,094029,1905,08,4.7,Y
IDCJAC0004,094029,1905,09,4.1,Y
IDCJAC0004,094029,1905,10,5.9,Y
IDCJAC0004,094029,1905,11,8.6,Y
