Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,023034,2002,09,9.8,Y
IDCJAC0004,023034,2002,10,10.4,Y
IDCJAC0004,023034,2002,11,13.2,Y
IDCJAC0004,023034,2002,12,15.0,Y
IDCJAC0004,023034,2003,01,17.0,Y
IDCJAC0004,023034,2003,02,16.6,Y
IDCJAC0004,023034,2003,03,12.3,Y
IDCJAC0004,023034,2003,04,11.2,Y
IDCJAC0004,023034,2003,05,9.8,Y
IDCJAC0004,023034,2003,06,9.0,Y
IDCJAC0004,023034,2003,07,6.6,Y
IDCJAC0004,023034,2003,08,7.1,Y
IDCJAC0004,023034,2003,09,8.9,Y
IDCJAC0004,023034,2003,10,8.9,Y
IDCJAC0004,023034,2003,11,13.7,Y
IDCJAC0004,023034,2003,12,16.0,Y
IDCJAC0004,023034,2004,01,14.8,Y
IDCJAC0004,023034,2004,02,16.7,Y
IDCJAC0004,023034,2004,03,13.1,Y
IDCJAC0004,023034,2004,04,12.8,Y
IDCJAC0004,023034,2004,05,8.5,Y
IDCJAC0004,023034,2004,06,9.4,Y
IDCJAC0004,023034,2004,07,7.6,Y
IDCJAC0004,023034,2004,08,8.3,Y
IDCJAC0004,023034,2004,09,8.4,Y
IDCJAC0004,023034,2004,10,11.2,Y
IDCJAC0004,023034,2004,11,13.3,Y
IDCJAC0004,023034,2004,12,15.0,Y
IDCJAC0004,023034,2005,01,16.1,Y
IDCJAC0004,023034,2005,02,14.7,Y
IDCJAC0004,023034,2005,03,13.3,Y
IDCJAC0004,023034,2005,04,12.9,Y
IDCJAC0004,023034,2005,05,9.4,Y
IDCJAC0004,023034,2005,06,8.7,Y
IDCJAC0004,023034,2005,07,7.1,Y
IDCJAC0004,023034,2005,08,8.0,Y
IDCJAC0004,023034,2005,09,9.0,Y
IDCJAC0004,023034,2005,10,11.8,Y
IDCJAC0004,023034,2005,11,13.5,Y
IDCJAC0004,023034,2005,12,16.1,Y
IDCJAC0004,023034,2006,01,19.3,Y
IDCJAC0004,023034,2006,02,15.3,Y
IDCJAC0004,023034,2006,03,15.7,Y
IDCJAC0004,023034,2006,04,12.1,Y
IDCJAC0004,023034,2006,05,8.6,Y
IDCJAC0004,023034,2006,06,4.8,Y
IDCJAC0004,023034,2006,07,6.8,Y
IDCJAC0004,023034,2006,08,6.9,Y
IDCJAC0004,023034,2006,09,9.3,Y
IDCJAC0004,023034,2006,10,10.5,Y
IDCJAC0004,023034,2006,11,13.5,Y
IDCJAC0004,023034,2006,12,14.8,Y
IDCJAC0004,023034,2007,01,17.9,Y
IDCJAC0004,023034,2007,02,17.7,Y
IDCJAC0004,023034,2007,03,15.6,Y
IDCJAC0004,023034,2007,04,13.9,Y
IDCJAC0004,023034,2007,05,12.1,Y
IDCJAC0004,023034,2007,06,6.3,Y
IDCJAC0004,023034,2007,07,7.0,Y
IDCJAC0004,023034,2007,08,7.4,Y
IDCJAC0004,023034,2007,09,10.0,Y
IDCJAC0004,023034,2007,10,11.2,Y
IDCJAC0004,023034,2007,11,13.8,Y
IDCJAC0004,023034,2007,12,15.3,Y
IDCJAC0004,023034,2008,01,16.5,Y
IDCJAC0004,023034,2008,02,15.6,Y
IDCJAC0004,023034,2008,03,16.7,Y
IDCJAC0004,023034,2008,04,11.5,Y
IDCJAC0004,023034,2008,05,9.7,Y
IDCJAC0004,023034,2008,06,8.6,Y
IDCJAC0004,023034,2008,07,7.2,Y
IDCJAC0004,023034,2008,08,6.4,Y
IDCJAC0004,023034,2008,09,8.4,Y
IDCJAC0004,023034,2008,10,11.3,Y
IDCJAC0004,023034,2008,11,13.8,Y
IDCJAC0004,023034,2008,12,15.3,Y
IDCJAC0004,023034,2009,01,16.4,Y
IDCJAC0004,023034,2009,02,17.7,Y
IDCJAC0004,023034,2009,03,14.2,Y
IDCJAC0004,023034,2009,04,12.5,Y
IDCJAC0004,023034,2009,05,10.2,Y
IDCJAC0004,023034,2009,06,8.1,Y
IDCJAC0004,023034,2009,07,8.5,Y
IDCJAC0004,023034,2009,08,8.7,Y
IDCJAC0004,023034,2009,09,10.1,Y
IDCJAC0004,023034,2009,10,10.7,Y
IDCJAC0004,023034,2009,11,16.7,Y
IDCJAC0004,023034,2009,12,15.0,Y
IDCJAC0004,023034,2010,01,16.8,Y
IDCJAC0004,023034,2010,02,18.1,Y
IDCJAC0004,023034,2010,03,15.3,Y
IDCJAC0004,023034,2010,04,13.7,Y
IDCJAC0004,023034,2010,05,9.9,Y
IDCJAC0004,023034,2010,06,7.1,Y
IDCJAC0004,023034,2010,07,6.0,Y
IDCJAC0004,023034,2010,08,8.0,Y
IDCJAC0004,023034,2010,09,9.0,Y
IDCJAC0004,023034,2010,10,10.6,Y
IDCJAC0004,023034,2010,11,13.4,Y
IDCJAC0004,023034,2010,12,15.5,Y
IDCJAC0004,023034,2011,01,17.1,Y
IDCJAC0004,023034,2011,02,17.7,Y
IDCJAC0004,023034,2011,03,15.0,Y
IDCJAC0004,023034,2011,04,11.5,Y
IDCJAC0004,023034,2011,05,9.8,Y
IDCJAC0004,023034,2011,06,7.8,Y
IDCJAC0004,023034,2011,07,7.1,Y
IDCJAC0004,023034,2011,08,8.2,Y
IDCJAC0004,023034,2011,09,9.3,Y
IDCJAC0004,023034,2011,10,12.5,Y
IDCJAC0004,023034,2011,11,14.3,Y
IDCJAC0004,023034,2011,12,15.3,Y
IDCJAC0004,023034,2012,01,18.1,Y
IDCJAC0004,023034,2012,02,16.8,Y
IDCJAC0004,023034,2012,03,14.7,Y
IDCJAC0004,023034,2012,04,12.0,Y
IDCJAC0004,023034,2012,05,8.7,Y
IDCJAC0004,023034,2012,06,7.2,Y
IDCJAC0004,023034,2012,07,7.5,Y
IDCJAC0004,023034,2012,08,7.4,Y
IDCJAC0004,023034,2012,09,9.0,Y
IDCJAC0004,023034,2012,10,9.6,Y
IDCJAC0004,023034,2012,11,14.5,Y
IDCJAC0004,023034,2012,12,15.5,Y
IDCJAC0004,023034,2013,01,15.7,Y
IDCJAC0004,023034,2013,02,17.3,Y
IDCJAC0004,023034,2013,03,17.6,Y
IDCJAC0004,023034,2013,04,12.5,Y
IDCJAC0004,023034,2013,05,11.7,Y
IDCJAC0004,023034,2013,06,8.2,Y
IDCJAC0004,023034,2013,07,8.8,Y
IDCJAC0004,023034,2013,08,9.2,Y
IDCJAC0004,023034,2013,09,11.7,Y
IDCJAC0004,023034,2013,10,11.1,Y
IDCJAC0004,023034,2013,11,12.1,Y
IDCJAC0004,023034,2013,12,14.6,Y
IDCJAC0004,023034,2014,01,17.8,Y
IDCJAC0004,023034,2014,02,16.9,Y
IDCJAC0004,023034,2014,03,14.6,Y
IDCJAC0004,023034,2014,04,12.8,Y
IDCJAC0004,023034,2014,05,11.6,Y
IDCJAC0004,023034,2014,06,8.9,Y
IDCJAC0004,023034,2014,07,7.8,Y
IDCJAC0004,023034,2014,08,5.5,Y
IDCJAC0004,023034,2014,09,9.9,Y
IDCJAC0004,023034,2014,10,11.3,Y
IDCJAC0004,023034,2014,11,14.0,Y
IDCJAC0004,023034,2014,12,14.9,Y
IDCJAC0004,023034,2015,01,17.0,Y
IDCJAC0004,023034,2015,02,17.5,Y
IDCJAC0004,023034,2015,03,14.3,Y
IDCJAC0004,023034,2015,04,11.0,Y
IDCJAC0004,023034,2015,05,10.0,Y
IDCJAC0004,023034,2015,06,8.0,Y
IDCJAC0004,023034,2015,07,6.8,Y
IDCJAC0004,023034,2015,08,8.1,Y
IDCJAC0004,023034,2015,09,8.8,Y
IDCJAC0004,023034,2015,10,13.0,Y
IDCJAC0004,023034,2015,11,14.1,Y
IDCJAC0004,023034,2015,12,17.2,Y
IDCJAC0004,023034,2016,01,17.6,Y
IDCJAC0004,023034,2016,02,16.2,Y
IDCJAC0004,023034,2016,03,16.4,Y
IDCJAC0004,023034,2016,04,12.6,Y
IDCJAC0004,023034,2016,05,12.5,Y
IDCJAC0004,023034,2016,06,9.2,Y
IDCJAC0004,023034,2016,07,8.4,Y
IDCJAC0004,023034,2016,08,7.9,Y
IDCJAC0004,023034,2016,09,9.7,Y
IDCJAC0004,023034,2016,10,10.5,Y
IDCJAC0004,023034,2016,11,12.2,Y
IDCJAC0004,023034,2016,12,14.9,Y
IDCJAC0004,023034,2017,01,17.8,Y
IDCJAC0004,023034,2017,02,16.6,Y
IDCJAC0004,023034,2017,03,17.0,Y
IDCJAC0004,023034,2017,04,13.1,Y
IDCJAC0004,023034,2017,05,9.1,Y
IDCJAC0004,023034,2017,06,5.4,Y
IDCJAC0004,023034,2017,07,8.2,Y
IDCJAC0004,023034,2017,08,8.0,Y
IDCJAC0004,023034,2017,09,10.8,Y
IDCJAC0004,023034,2017,10,12.3,Y
IDCJAC0004,023034,2017,11,16.3,Y
IDCJAC0004,023034,2017,12,15.3,Y
IDCJAC0004,023034,2018,01,18.2,Y
IDCJAC0004,023034,2018,02,18.1,Y
IDCJAC0004,023034,2018,03,15.9,Y
IDCJAC0004,023034,2018,04,14.0,Y
IDCJAC0004,023034,2018,05,11.4,Y
IDCJAC0004,023034,2018,06,7.2,Y
IDCJAC0004,023034,2018,07,8.4,Y
IDCJAC0004,023034,2018,08,9.3,Y
IDCJAC0004,023034,2018,09,7.9,Y
IDCJAC0004,023034,2018,10,12.1,Y
IDCJAC0004,023034,2018,11,13.3,Y
IDCJAC0004,023034,2018,12,16.5,Y
IDCJAC0004,023034,2019,01,17.9,Y
IDCJAC0004,023034,2019,02,16.6,Y
IDCJAC0004,023034,2019,03,15.5,Y
IDCJAC0004,023034,2019,04,13.7,Y
IDCJAC0004,023034,2019,05,10.4,Y
IDCJAC0004,023034,2019,06,7.6,Y
IDCJAC0004,023034,2019,07,9.0,Y
IDCJAC0004,023034,2019,08,7.3,Y
IDCJAC0004,023034,2019,09,8.4,Y
IDCJAC0004,023034,2019,10,11.8,Y
IDCJAC0004,023034,2019,11,12.7,Y
IDCJAC0004,023034,2019,12,16.6,Y
IDCJAC0004,023034,2020,01,16.3,Y
IDCJAC0004,023034,2020,02,16.3,Y
IDCJAC0004,023034,2020,03,15.0,Y
IDCJAC0004,023034,2020,04,12.7,Y
IDCJAC0004,023034,2020,05,9.1,Y
IDCJAC0004,023034,2020,06,6.8,Y
IDCJAC0004,023034,2020,07,5.6,Y
IDCJAC0004,023034,2020,08,7.7,Y
IDCJAC0004,023034,2020,09,11.0,Y
IDCJAC0004,023034,2020,10,11.8,Y
IDCJAC0004,023034,2020,11,14.5,Y
IDCJAC0004,023034,2020,12,14.7,Y
IDCJAC0004,023034,2021,01,16.6,Y
IDCJAC0004,023034,2021,02,16.0,Y
IDCJAC0004,023034,2021,03,14.3,Y
IDCJAC0004,023034,2021,04,11.4,Y
IDCJAC0004,023034,2021,05,9.9,Y
IDCJAC0004,023034,2021,06,9.2,Y
IDCJAC0004,023034,2021,07,8.1,Y
IDCJAC0004,023034,2021,08,8.4,Y
IDCJAC0004,023034,2021,09,9.5,Y
IDCJAC0004,023034,2021,10,10.4,Y
IDCJAC0004,023034,2021,11,13.1,Y
IDCJAC0004,023034,2021,12,14.5,Y
IDCJAC0004,023034,2022,01,18.8,Y
IDCJAC0004,023034,2022,02,16.6,Y
IDCJAC0004,023034,2022,03,15.8,Y
IDCJAC0004,023034,2022,04,14.3,Y
IDCJAC0004,023034,2022,05,10.4,Y
IDCJAC0004,023034,2022,06,9.6,Y
IDCJAC0004,023034,2022,07,6.7,Y
IDCJAC0004,023034,2022,08,9.1,Y
IDCJAC0004,023034,2022,09,8.9,Y
IDCJAC0004,023034,2022,10,12.4,Y
IDCJAC0004,023034,2022,11,13.2,Y
IDCJAC0004,023034,2022,12,14.9,Y
IDCJAC0004,023034,2023,01,16.9,Y
IDCJAC0004,023034,2023,02,16.4,Y
IDCJAC0004,023034,2023,03,15.1,Y
IDCJAC0004,023034,2023,04,12.5,Y
IDCJAC0004,023034,2023,05,9.8,Y
IDCJAC0004,023034,2023,06,10.5,Y
IDCJAC0004,023034,2023,07,7.6,Y
IDCJAC0004,023034,2023,08,8.5,Y
IDCJAC0004,023034,2023,09,9.7,Y
IDCJAC0004,023034,2023,10,10.7,Y
IDCJAC0004,023034,2023,11,12.2,Y
IDCJAC0004,023034,2023,12,15.0,Y
IDCJAC0004,023034,2024,01,17.0,Y
IDCJAC0004,023034,2024,02,16.4,Y
IDCJAC0004,023034,2024,03,16.6,Y
IDCJAC0004,023034,2024,04,10.5,Y
IDCJAC0004,023034,2024,05,7.9,Y
IDCJAC0004,023034,2024,06,7.9,Y
IDCJAC0004,023034,2024,07,7.4,Y
IDCJAC0004,023034,2024,08,9.8,Y
IDCJAC0004,023034,2024,09,9.4,Y
IDCJAC0004,023034,2024,10,12.0,Y
IDCJAC0004,023034,2024,11,14.7,Y
IDCJAC0004,023034,2024,12,16.1,Y
IDCJAC0004,023034,2025,01,17.1,Y
IDCJAC0004,023034,2025,02,17.7,Y
IDCJAC0004,023034,2025,03,16.6,Y
IDCJAC0004,023034,2025,04,13.8,Y
IDCJAC0004,023034,2025,05,8.5,Y
IDCJAC0004,023034,2025,06,8.2,Y
IDCJAC0004,023034,2025,07,8.1,Y
IDCJAC0004,023034,2025,08,8.5,Y
IDCJAC0004,023034,2025,09,10.0,Y
IDCJAC0004,023034,2025,10,12.6,Y
IDCJAC0004,023034,2025,11,12.9,Y
IDCJAC0004,023034,2025,12,14.8,Y
IDCJAC0004,023034,2026,01,18.2,Y
IDCJAC0004,023034,2026,02,17.3,Y
