Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,023034,2002,11,25.0,Y
IDCJAC0002,023034,2002,12,27.1,Y
IDCJAC0002,023034,2003,01,30.4,Y
IDCJAC0002,023034,2003,02,27.8,Y
IDCJAC0002,023034,2003,03,23.7,Y
IDCJAC0002,023034,2003,04,22.5,Y
IDCJAC0002,023034,2003,05,19.4,Y
IDCJAC0002,023034,2003,06,15.7,Y
IDCJAC0002,023034,2003,07,15.4,Y
IDCJAC0002,023034,2003,08,14.8,Y
IDCJAC0002,023034,2003,09,17.4,Y
IDCJAC0002,023034,2003,10,18.6,Y
IDCJAC0002,023034,2003,11,26.9,Y
IDCJAC0002,023034,2003,12,27.5,Y
IDCJAC0002,023034,2004,01,24.5,Y
IDCJAC0002,023034,2004,02,30.2,Y
IDCJAC0002,023034,2004,03,26.3,Y
IDCJAC0002,023034,2004,04,23.0,Y
IDCJAC0002,023034,2004,05,18.3,Y
IDCJAC0002,023034,2004,06,16.1,Y
IDCJAC0002,023034,2004,07,14.6,Y
IDCJAC0002,023034,2004,08,16.3,Y
IDCJAC0002,023034,2004,09,17.7,Y
IDCJAC0002,023034,2004,10,23.1,Y
IDCJAC0002,023034,2004,11,24.4,Y
IDCJAC0002,023034,2004,12,26.1,Y
IDCJAC0002,023034,2005,01,27.8,Y
IDCJAC0002,023034,2005,02,26.0,Y
IDCJAC0002,023034,2005,03,24.8,Y
IDCJAC0002,023034,2005,04,25.0,Y
IDCJAC0002,023034,2005,05,20.4,Y
IDCJAC0002,023034,2005,06,17.8,Y
IDCJAC0002,023034,2005,07,15.3,Y
IDCJAC0002,023034,2005,08,17.1,Y
IDCJAC0002,023034,2005,09,18.2,Y
IDCJAC0002,023034,2005,10,21.5,Y
IDCJAC0002,023034,2005,11,24.6,Y
IDCJAC0002,023034,2005,12,27.1,Y
IDCJAC0002,023034,2006,01,30.9,Y
IDCJAC0002,023034,2006,02,26.2,Y
IDCJAC0002,023034,2006,03,27.3,Y
IDCJAC0002,023034,2006,04,20.4,Y
IDCJAC0002,023034,2006,05,17.0,Y
IDCJAC0002,023034,2006,06,15.4,Y
IDCJAC0002,023034,2006,07,15.3,Y
IDCJAC0002,023034,2006,08,17.9,Y
IDCJAC0002,023034,2006,09,20.6,Y
IDCJAC0002,023034,2006,10,23.6,Y
IDCJAC0002,023034,2006,11,25.4,Y
IDCJAC0002,023034,2006,12,27.7,Y
IDCJAC0002,023034,2007,01,28.6,Y
IDCJAC0002,023034,2007,02,30.5,Y
IDCJAC0002,023034,2007,03,27.0,Y
IDCJAC0002,023034,2007,04,24.1,Y
IDCJAC0002,023034,2007,05,19.8,Y
IDCJAC0002,023034,2007,06,14.6,Y
IDCJAC0002,023034,2007,07,15.3,Y
IDCJAC0002,023034,2007,08,17.9,Y
IDCJAC0002,023034,2007,09,20.8,Y
IDCJAC0002,023034,2007,10,23.1,Y
IDCJAC0002,023034,2007,11,26.4,Y
IDCJAC0002,023034,2007,12,27.6,Y
IDCJAC0002,023034,2008,01,29.1,Y
IDCJAC0002,023034,2008,02,26.7,Y
IDCJAC0002,023034,2008,03,29.7,Y
IDCJAC0002,023034,2008,04,22.3,Y
IDCJAC0002,023034,2008,05,19.3,Y
IDCJAC0002,023034,2008,06,16.8,Y
IDCJAC0002,023034,2008,07,14.9,Y
IDCJAC0002,023034,2008,08,14.6,Y
IDCJAC0002,023034,2008,09,19.8,Y
IDCJAC0002,023034,2008,10,23.0,Y
IDCJAC0002,023034,2008,11,23.8,Y
IDCJAC0002,023034,2008,12,24.4,Y
IDCJAC0002,023034,2009,01,29.8,Y
IDCJAC0002,023034,2009,02,30.0,Y
IDCJAC0002,023034,2009,03,25.3,Y
IDCJAC0002,023034,2009,04,22.2,Y
IDCJAC0002,023034,2009,05,18.1,Y
IDCJAC0002,023034,2009,06,16.1,Y
IDCJAC0002,023034,2009,07,15.5,Y
IDCJAC0002,023034,2009,08,17.8,Y
IDCJAC0002,023034,2009,09,19.3,Y
IDCJAC0002,023034,2009,10,21.3,Y
IDCJAC0002,023034,2009,11,29.8,Y
IDCJAC0002,023034,2009,12,27.3,Y
IDCJAC0002,023034,2010,01,29.6,Y
IDCJAC0002,023034,2010,02,29.7,Y
IDCJAC0002,023034,2010,03,26.7,Y
IDCJAC0002,023034,2010,04,23.2,Y
IDCJAC0002,023034,2010,05,19.4,Y
IDCJAC0002,023034,2010,06,15.7,Y
IDCJAC0002,023034,2010,07,15.0,Y
IDCJAC0002,023034,2010,08,15.0,Y
IDCJAC0002,023034,2010,09,16.1,Y
IDCJAC0002,023034,2010,10,20.5,Y
IDCJAC0002,023034,2010,11,23.0,Y
IDCJAC0002,023034,2010,12,25.9,Y
IDCJAC0002,023034,2011,01,29.1,Y
IDCJAC0002,023034,2011,02,27.6,Y
IDCJAC0002,023034,2011,03,24.3,Y
IDCJAC0002,023034,2011,04,22.3,Y
IDCJAC0002,023034,2011,05,17.9,Y
IDCJAC0002,023034,2011,06,16.5,Y
IDCJAC0002,023034,2011,07,15.5,Y
IDCJAC0002,023034,2011,08,17.3,Y
IDCJAC0002,023034,2011,09,20.5,Y
IDCJAC0002,023034,2011,10,21.3,Y
IDCJAC0002,023034,2011,11,25.5,Y
IDCJAC0002,023034,2011,12,26.9,Y
IDCJAC0002,023034,2012,01,30.0,Y
IDCJAC0002,023034,2012,02,26.7,Y
IDCJAC0002,023034,2012,03,25.3,Y
IDCJAC0002,023034,2012,04,23.6,Y
IDCJAC0002,023034,2012,05,18.0,Y
IDCJAC0002,023034,2012,06,15.3,Y
IDCJAC0002,023034,2012,07,15.1,Y
IDCJAC0002,023034,2012,08,15.5,Y
IDCJAC0002,023034,2012,09,19.1,Y
IDCJAC0002,023034,2012,10,21.9,Y
IDCJAC0002,023034,2012,11,26.6,Y
IDCJAC0002,023034,2012,12,27.0,Y
IDCJAC0002,023034,2013,01,28.5,Y
IDCJAC0002,023034,2013,02,28.7,Y
IDCJAC0002,023034,2013,03,27.3,Y
IDCJAC0002,023034,2013,04,23.2,Y
IDCJAC0002,023034,2013,05,20.6,Y
IDCJAC0002,023034,2013,06,16.1,Y
IDCJAC0002,023034,2013,07,15.9,Y
IDCJAC0002,023034,2013,08,16.7,Y
IDCJAC0002,023034,2013,09,21.3,Y
IDCJAC0002,023034,2013,10,21.8,Y
IDCJAC0002,023034,2013,11,24.2,Y
IDCJAC0002,023034,2013,12,27.1,Y
IDCJAC0002,023034,2014,01,30.7,Y
IDCJAC0002,023034,2014,02,28.2,Y
IDCJAC0002,023034,2014,03,26.0,Y
IDCJAC0002,023034,2014,04,22.8,Y
IDCJAC0002,023034,2014,05,20.4,Y
IDCJAC0002,023034,2014,06,16.5,Y
IDCJAC0002,023034,2014,07,15.1,Y
IDCJAC0002,023034,2014,08,16.3,Y
IDCJAC0002,023034,2014,09,20.1,Y
IDCJAC0002,023034,2014,10,24.5,Y
IDCJAC0002,023034,2014,11,25.3,Y
IDCJAC0002,023034,2014,12,25.0,Y
IDCJAC0002,023034,2015,01,27.6,Y
IDCJAC0002,023034,2015,02,31.0,Y
IDCJAC0002,023034,2015,03,24.1,Y
IDCJAC0002,023034,2015,04,20.1,Y
IDCJAC0002,023034,2015,05,18.1,Y
IDCJAC0002,023034,2015,06,16.0,Y
IDCJAC0002,023034,2015,07,14.5,Y
IDCJAC0002,023034,2015,08,15.5,Y
IDCJAC0002,023034,2015,09,18.5,Y
IDCJAC0002,023034,2015,10,25.4,Y
IDCJAC0002,023034,2015,11,25.7,Y
IDCJAC0002,023034,2015,12,30.3,Y
IDCJAC0002,023034,2016,01,29.1,Y
IDCJAC0002,023034,2016,02,27.2,Y
IDCJAC0002,023034,2016,03,27.1,Y
IDCJAC0002,023034,2016,04,23.8,Y
IDCJAC0002,023034,2016,05,19.6,Y
IDCJAC0002,023034,2016,06,16.1,Y
IDCJAC0002,023034,2016,07,15.1,Y
IDCJAC0002,023034,2016,08,17.0,Y
IDCJAC0002,023034,2016,09,16.9,Y
IDCJAC0002,023034,2016,10,20.3,Y
IDCJAC0002,023034,2016,11,22.7,Y
IDCJAC0002,023034,2016,12,26.6,Y
IDCJAC0002,023034,2017,01,29.1,Y
IDCJAC0002,023034,2017,02,27.2,Y
IDCJAC0002,023034,2017,03,27.8,Y
IDCJAC0002,023034,2017,04,22.8,Y
IDCJAC0002,023034,2017,05,19.0,Y
IDCJAC0002,023034,2017,06,16.5,Y
IDCJAC0002,023034,2017,07,16.2,Y
IDCJAC0002,023034,2017,08,15.6,Y
IDCJAC0002,023034,2017,09,18.7,Y
IDCJAC0002,023034,2017,10,22.9,Y
IDCJAC0002,023034,2017,11,27.0,Y
IDCJAC0002,023034,2017,12,26.1,Y
IDCJAC0002,023034,2018,01,30.3,Y
IDCJAC0002,023034,2018,02,29.0,Y
IDCJAC0002,023034,2018,03,26.3,Y
IDCJAC0002,023034,2018,04,25.3,Y
IDCJAC0002,023034,2018,05,18.6,Y
IDCJAC0002,023034,2018,06,15.7,Y
IDCJAC0002,023034,2018,07,15.9,Y
IDCJAC0002,023034,2018,08,16.8,Y
IDCJAC0002,023034,2018,09,18.3,Y
IDCJAC0002,023034,2018,10,23.0,Y
IDCJAC0002,023034,2018,11,23.3,Y
IDCJAC0002,023034,2018,12,28.6,Y
IDCJAC0002,023034,2019,01,31.2,Y
IDCJAC0002,023034,2019,02,28.2,Y
IDCJAC0002,023034,2019,03,25.6,Y
IDCJAC0002,023034,2019,04,24.0,Y
IDCJAC0002,023034,2019,05,18.5,Y
IDCJAC0002,023034,2019,06,16.1,Y
IDCJAC0002,023034,2019,07,16.1,Y
IDCJAC0002,023034,2019,08,15.2,Y
IDCJAC0002,023034,2019,09,18.8,Y
IDCJAC0002,023034,2019,10,23.4,Y
IDCJAC0002,023034,2019,11,22.7,Y
IDCJAC0002,023034,2019,12,29.1,Y
IDCJAC0002,023034,2020,01,27.6,Y
IDCJAC0002,023034,2020,02,25.5,Y
IDCJAC0002,023034,2020,03,24.9,Y
IDCJAC0002,023034,2020,04,21.1,Y
IDCJAC0002,023034,2020,05,17.4,Y
IDCJAC0002,023034,2020,06,15.6,Y
IDCJAC0002,023034,2020,07,15.1,Y
IDCJAC0002,023034,2020,08,15.8,Y
IDCJAC0002,023034,2020,09,20.5,Y
IDCJAC0002,023034,2020,10,21.4,Y
IDCJAC0002,023034,2020,11,28.0,Y
IDCJAC0002,023034,2020,12,25.5,Y
IDCJAC0002,023034,2021,01,27.9,Y
IDCJAC0002,023034,2021,02,26.3,Y
IDCJAC0002,023034,2021,03,25.0,Y
IDCJAC0002,023034,2021,04,22.5,Y
IDCJAC0002,023034,2021,05,19.1,Y
IDCJAC0002,023034,2021,06,16.6,Y
IDCJAC0002,023034,2021,07,15.2,Y
IDCJAC0002,023034,2021,08,16.5,Y
IDCJAC0002,023034,2021,09,19.2,Y
IDCJAC0002,023034,2021,10,20.6,Y
IDCJAC0002,023034,2021,11,22.9,Y
IDCJAC0002,023034,2021,12,26.2,Y
IDCJAC0002,023034,2022,01,28.0,Y
IDCJAC0002,023034,2022,02,27.2,Y
IDCJAC0002,023034,2022,03,26.3,Y
IDCJAC0002,023034,2022,04,23.4,Y
IDCJAC0002,023034,2022,05,18.7,Y
IDCJAC0002,023034,2022,06,15.4,Y
IDCJAC0002,023034,2022,07,14.8,Y
IDCJAC0002,023034,2022,08,15.9,Y
IDCJAC0002,023034,2022,09,16.9,Y
IDCJAC0002,023034,2022,10,20.2,Y
IDCJAC0002,023034,2022,11,22.2,Y
IDCJAC0002,023034,2022,12,26.5,Y
IDCJAC0002,023034,2023,01,29.1,Y
IDCJAC0002,023034,2023,02,28.1,Y
IDCJAC0002,023034,2023,03,24.1,Y
IDCJAC0002,023034,2023,04,21.8,Y
IDCJAC0002,023034,2023,05,17.5,Y
IDCJAC0002,023034,2023,06,16.9,Y
IDCJAC0002,023034,2023,07,15.5,Y
IDCJAC0002,023034,2023,08,17.1,Y
IDCJAC0002,023034,2023,09,21.1,Y
IDCJAC0002,023034,2023,10,20.9,Y
IDCJAC0002,023034,2023,11,23.5,Y
IDCJAC0002,023034,2023,12,25.0,Y
IDCJAC0002,023034,2024,01,28.0,Y
IDCJAC0002,023034,2024,02,28.5,Y
IDCJAC0002,023034,2024,03,28.5,Y
IDCJAC0002,023034,2024,04,20.3,Y
IDCJAC0002,023034,2024,05,19.9,Y
IDCJAC0002,023034,2024,06,15.5,Y
IDCJAC0002,023034,2024,07,15.7,Y
IDCJAC0002,023034,2024,08,18.4,Y
IDCJAC0002,023034,2024,09,19.0,Y
IDCJAC0002,023034,2024,10,23.3,Y
IDCJAC0002,023034,2024,11,25.4,Y
IDCJAC0002,023034,2024,12,27.6,Y
IDCJAC0002,023034,2025,01,29.2,Y
IDCJAC0002,023034,2025,02,29.8,Y
IDCJAC0002,023034,2025,03,29.1,Y
IDCJAC0002,023034,2025,04,24.4,Y
IDCJAC0002,023034,2025,05,19.8,Y
IDCJAC0002,023034,2025,06,16.4,Y
IDCJAC0002,023034,2025,07,15.0,Y
IDCJAC0002,023034,2025,08,16.3,Y
IDCJAC0002,023034,2025,09,19.0,Y
IDCJAC0002,023034,2025,10,21.7,Y
IDCJAC0002,023034,2025,11,21.7,Y
IDCJAC0002,023034,2025,12,26.8,Y
IDCJAC0002,023034,2026,01,31.6,Y
IDCJAC0002,023034,2026,02,29.6,Y
